entid,ALTDATE,ALTTIME
957207770,2013-01-15,1.0
957207770,2014-09-12,2.0
957207770,2016-02-19,3.0
957207770,2018-01-18,
957207770,2016-02-19,
514970252,2014-01-25,1.0
1095005948,2016-11-25,
1095005948,2016-01-25,2.0
1095005948,2016-06-25,
1095005948,2016-12-25,
1095005948,2016-04-25,
1095005948,2014-08-19,1.0
1095005948,2016-02-25,
726518029,2015-01-07,3.0
726518029,2016-08-24,
726518029,2016-08-24,
726518029,2015-10-07,
726518029,2016-04-24,
726518029,2010-08-12,1.0
726518029,2013-05-15,2.0
726518029,2016-10-24,
726518029,2016-01-24,
726518029,2016-04-24,4.0
726518029,2013-02-15,2.0
726518029,2010-06-12,1.0
726518029,2016-01-24,4.0
726518029,2016-08-24,4.0
726518029,2018-01-10,
726518029,2018-06-10,
726518029,2016-12-24,
1095211338,2015-07-05,
1095211338,2017-05-18,
1095211338,2016-03-13,
1095211338,2017-03-18,
1095211338,2015-03-05,
1095211338,2016-05-13,
1095211338,2016-02-13,3.0
1095211338,2017-03-18,
1095211338,2016-06-13,3.0
1095211338,2016-05-13,
1095211338,2017-11-18,
1095211338,2017-11-18,
1095211338,2017-10-18,
1095211338,2016-11-13,3.0
1095211338,2017-09-18,
1095211338,2017-05-18,
1095211338,2015-10-11,1.0
1095211338,2016-02-13,
1095211338,2016-06-13,
1095211338,2013-05-19,
1095211338,2017-02-18,
1095211338,2016-02-13,
1095211338,2017-05-18,
1095211338,2017-05-18,
1095211338,2013-11-19,
1095211338,2013-05-18,
1095211338,2017-11-18,
1095211338,2017-06-04,
1095211338,2013-01-19,
1095211338,2013-11-18,
30337989,2016-12-20,1.0
30337989,2016-11-20,
30337989,2016-10-20,1.0
30337989,2016-11-20,
30337989,2016-05-20,
30337989,2016-02-20,1.0
30337989,2016-07-20,
30337989,2016-09-20,
30337989,2018-05-21,
30337989,2018-03-21,
806617389,2005-11-17,1.0
806617389,2010-02-13,3.0
806617389,2008-08-27,2.0
806617389,2008-02-27,2.0
1113396720,2016-11-20,
1113396720,2016-07-20,
1113396720,2016-02-20,
1113396720,2016-04-20,2.0
1113396720,2016-01-20,2.0
1113396720,2016-09-20,
1113396720,2009-10-25,1.0
1113396720,2016-03-20,2.0
1113396720,2016-01-20,
790442864,2011-02-18,4.0
790442864,2014-11-19,10.0
790442864,2013-11-03,8.0
790442864,2016-06-01,
790442864,2014-11-19,10.0
790442864,2016-08-05,
790442864,2011-06-16,6.0
790442864,2016-01-05,12.0
790442864,2011-10-16,5.0
790442864,2012-04-15,7.0
790442864,2010-10-05,2.0
790442864,2016-08-01,
790442864,2011-06-18,4.0
790442864,2016-04-01,
790442864,2016-08-05,
790442864,2010-12-30,11.0
790442864,2010-02-20,3.0
790442864,2016-09-05,
790442864,2013-01-01,9.0
790442864,2013-09-03,8.0
790442864,2016-05-05,
790442864,2016-08-05,12.0
790442864,2016-02-05,
790442864,2016-02-05,
790442864,2010-09-20,3.0
790442864,2016-12-05,12.0
790442864,2010-08-30,11.0
790442864,2014-08-19,10.0
790442864,2011-04-18,4.0
790442864,2006-11-29,1.0
790442864,2011-09-18,4.0
790442864,2011-11-16,6.0
790442864,2012-04-15,7.0
790442864,2019-11-04,
790442864,2019-09-04,
790442864,2016-11-05,
790442864,2016-02-05,
909118747,2010-04-12,2.0
909118747,2006-05-14,1.0
909118747,2017-10-12,
909118747,2017-11-12,
909118747,2017-09-12,
909118747,2017-12-12,
142438941,2016-05-09,
142438941,2015-04-01,
142438941,2016-05-09,2.0
142438941,2016-02-09,
142438941,2016-11-09,2.0
142438941,2015-05-01,1.0
142438941,2016-10-09,
142438941,2015-07-01,1.0
142438941,2018-05-26,
142438941,2018-02-26,
142438941,2016-09-09,
142438941,2016-10-09,
142438941,2019-01-29,
627162722,2016-01-24,
627162722,2016-12-24,
627162722,2016-05-24,2.0
627162722,2016-02-24,
627162722,2014-07-06,1.0
627162722,2016-09-24,2.0
627162722,2016-08-24,
627162722,2016-02-24,
627162722,2014-11-06,
1180822187,2017-04-17,
1180822187,2017-05-17,
1180822187,2015-04-08,
1180822187,2017-01-17,
1180822187,2017-02-17,
1180822187,2015-03-08,
1180822187,2012-05-19,
1180822187,2017-03-17,
1180822187,2015-11-08,
1180822187,2012-02-19,
1180822187,2017-02-17,
1180822187,2012-04-19,
1146870815,2018-07-24,
1146870815,2018-03-24,
726025640,2018-02-11,
726025640,2018-09-11,
726025640,2018-05-11,
726025640,2018-05-11,
481374743,2011-12-16,
481374743,2014-09-09,
481374743,2016-06-16,
481374743,2014-07-09,
481374743,2014-08-09,
481374743,2011-05-16,
481374743,2014-05-09,
481374743,2014-05-09,
481374743,2016-01-16,2.0
481374743,2016-04-16,2.0
481374743,2014-03-09,
481374743,2007-06-16,1.0
481374743,2011-05-16,
481374743,2014-08-09,
481374743,2014-10-09,
481374743,2014-07-09,
481374743,2011-05-16,
481374743,2014-05-09,
481374743,2014-12-09,
481374743,2016-07-16,
481374743,2014-02-09,
481374743,2007-09-16,
811584582,2012-07-14,
811584582,2017-04-17,
811584582,2017-11-17,
811584582,2014-03-27,
811584582,2017-07-17,
811584582,2017-04-17,
811584582,2017-12-17,
811584582,2013-07-22,
811584582,2017-09-17,
811584582,2008-10-17,
811584582,2014-06-27,
811584582,2012-07-14,
811584582,2013-11-22,
811584582,2020-01-11,
811584582,2020-03-11,
811584582,2020-07-11,
811584582,2020-07-11,
811584582,2020-10-11,
811584582,2014-08-27,
811584582,2020-07-11,
811584582,2017-10-17,
811584582,2017-02-17,
811584582,2014-04-27,
811584582,2013-09-22,
811584582,2013-05-22,
811584582,2012-03-14,
811584582,2008-05-17,
811584582,2012-01-14,
897663837,2017-09-27,
897663837,2017-05-27,
897663837,2017-09-27,
897663837,2017-02-27,
897663837,2017-09-27,
897663837,2017-04-27,
897663837,2017-08-27,
897663837,2017-11-27,
1225840245,2016-03-08,
1225840245,2016-02-08,1.0
1225840245,2016-08-08,1.0
1225840245,2016-03-08,1.0
1225840245,2016-01-08,1.0
1225840245,2016-03-08,
1225840245,2016-08-28,3.0
1225840245,2016-02-28,3.0
1225840245,2016-11-08,1.0
1225840245,2016-11-08,1.0
1225840245,2016-06-28,
1225840245,2016-04-08,1.0
1225840245,2016-10-28,3.0
1225840245,2016-09-28,2.0
1225840245,2018-03-02,
1225840245,2018-08-02,
1225840245,2018-06-02,
1225840245,2016-09-08,
1225840245,2016-03-08,
1225840245,2016-03-08,
1225840245,2016-06-28,
1225840245,2016-04-08,
1225840245,2020-08-20,
512192700,2016-02-08,1.0
512192700,2016-01-08,
512192700,2016-08-08,1.0
512192700,2016-11-08,1.0
512192700,2016-08-08,
512192700,2019-09-30,
512192700,2019-12-30,
342986355,2016-10-23,4.0
342986355,2016-12-23,4.0
342986355,2016-12-24,5.0
342986355,2014-05-13,2.0
342986355,2016-06-24,
342986355,2016-10-23,
342986355,2014-04-06,1.0
342986355,2016-06-23,4.0
342986355,2014-11-30,3.0
342986355,2016-06-24,
342986355,2014-08-13,
342986355,2016-02-23,4.0
342986355,2016-06-23,
342986355,2016-03-24,
342986355,2014-08-13,
342986355,2016-05-24,5.0
342986355,2014-07-06,1.0
342986355,2014-01-30,
583927761,2013-01-12,1.0
1111359214,2016-01-31,1.0
1111359214,2016-10-31,
495355767,2016-01-30,
495355767,2013-10-12,5.0
495355767,2013-12-06,4.0
495355767,2015-05-15,6.0
495355767,2016-08-30,7.0
495355767,2016-06-30,7.0
495355767,2016-07-30,
495355767,2010-06-29,2.0
495355767,2016-10-30,
495355767,2013-06-12,5.0
495355767,2010-05-23,1.0
495355767,2013-12-06,4.0
495355767,2010-12-23,1.0
495355767,2012-12-08,3.0
495355767,2016-06-30,7.0
495355767,2010-03-23,1.0
495355767,2018-11-16,0.0
495355767,2018-04-16,0.0
495355767,2018-06-21,
495355767,2018-08-17,
495355767,2016-08-30,
495355767,2018-12-17,
495355767,2018-12-16,0.0
495355767,2018-02-16,0.0
708379809,2016-07-05,4.0
708379809,2016-10-05,4.0
708379809,2006-06-12,2.0
708379809,2016-04-05,4.0
708379809,2009-02-14,3.0
708379809,2000-07-30,1.0
708379809,2004-11-26,1.0
708379809,2016-07-05,4.0
708379809,2016-02-05,
708379809,2002-05-22,1.0
708379809,2004-01-26,1.0
708379809,2016-09-05,4.0
708379809,2016-10-05,
708379809,2016-09-05,4.0
708379809,2000-01-30,2.0
708379809,2016-04-05,
708379809,2016-06-05,
708379809,2004-06-26,
22640297,2015-12-10,
22640297,2009-10-25,
22640297,2016-07-26,
22640297,2016-04-26,
22640297,2016-04-26,
22640297,2014-07-22,
22640297,2016-03-26,
22640297,2016-01-26,
22640297,2016-06-26,
22640297,2016-09-26,
22640297,2015-02-10,
22640297,2014-12-22,
22640297,2015-09-10,
22640297,2009-05-25,
22640297,2005-09-06,
22640297,2016-04-26,
22640297,2006-06-06,
22640297,2015-09-10,
22640297,2016-01-26,
1094991944,2017-10-27,
1094991944,2017-11-27,
1094991944,2019-04-11,
1094991944,2019-08-11,
1094991944,2019-06-11,
1094991944,2019-03-11,
405913588,2019-05-24,
405913588,2020-05-24,
591888690,2008-06-19,
591888690,2008-09-19,
591888690,2015-07-09,
591888690,2016-09-27,
591888690,2008-04-19,
591888690,2016-08-27,
591888690,2016-11-27,
591888690,2016-09-27,
591888690,2013-11-01,
591888690,2016-01-27,
591888690,2012-07-13,
591888690,2017-08-11,
591888690,2016-04-27,
591888690,2010-12-07,
591888690,2010-03-07,
591888690,2016-08-13,
591888690,2016-05-27,
702275382,2015-08-10,12.0
702275382,2014-07-13,
702275382,2011-03-09,7.0
702275382,2015-12-25,
702275382,2015-12-25,14.0
702275382,2006-12-11,2.0
702275382,2016-02-21,15.0
702275382,2017-03-11,
702275382,2013-01-17,8.0
702275382,2009-10-17,6.0
702275382,2015-10-25,
702275382,2017-03-11,
702275382,2016-04-21,
702275382,2014-12-25,10.0
702275382,2017-05-11,
702275382,2009-05-11,4.0
702275382,2007-09-07,3.0
702275382,2009-11-11,5.0
702275382,2016-02-21,15.0
702275382,2015-03-25,14.0
702275382,2015-05-25,
702275382,2016-08-21,15.0
702275382,2017-06-11,
702275382,2005-05-18,1.0
702275382,2005-02-18,1.0
702275382,2013-05-13,9.0
702275382,2005-02-18,1.0
702275382,2015-10-25,0.0
702275382,2009-05-17,0.0
702275382,2019-02-18,
702275382,2015-04-25,0.0
702275382,2020-10-03,
702275382,2020-12-03,
88708773,2016-11-26,
88708773,2016-05-26,1.0
88708773,2016-01-26,
88708773,2016-05-26,1.0
88708773,2016-06-26,1.0
88708773,2016-01-26,
1068302886,2017-09-22,
1068302886,2017-06-22,
1068302886,2017-04-22,
1068302886,2017-10-22,
1068302886,2017-06-22,
1068302886,2017-07-22,
1068302886,2017-11-22,
1068302886,2017-09-22,
760630416,2012-10-10,
760630416,2012-11-10,
760630416,2013-07-26,
760630416,2014-06-02,
760630416,2014-01-02,
760630416,2014-12-02,1.0
760630416,2012-03-10,
760630416,2013-03-26,
650908881,2017-01-15,
650908881,2014-03-01,2.0
650908881,2017-11-15,
650908881,2017-10-15,
650908881,2014-07-14,
650908881,2017-07-15,
650908881,2017-04-15,
650908881,2014-05-14,
650908881,2014-03-01,
650908881,2017-11-15,
791077261,2016-04-16,
791077261,2016-07-16,
791077261,2016-06-16,
791077261,2016-07-16,
791077261,2014-09-23,
791077261,2016-09-16,
1202200469,2017-02-28,
1202200469,2017-08-31,
1202200469,2014-12-16,
1202200469,2011-09-11,3.0
1202200469,2013-10-08,5.0
1202200469,2017-09-30,
1202200469,2008-04-17,2.0
1202200469,2013-12-08,4.0
1202200469,2017-07-31,
1202200469,2004-09-02,1.0
370496820,2017-06-24,
370496820,2017-05-24,
370496820,2017-10-24,
370496820,2017-10-24,
370496820,2017-07-24,
370496820,2017-04-24,
1159474106,2014-05-07,
1159474106,2008-04-27,
1159474106,2017-08-13,
1159474106,2003-06-27,
1159474106,2003-07-27,
1159474106,2017-09-13,
1159474106,2017-04-13,
1159474106,2017-08-13,
1159474106,2017-02-13,
1159474106,2017-04-13,
1159474106,2007-11-29,
1159474106,2017-04-13,
1159474106,2019-12-29,
1159474106,2019-07-29,
1159474106,2019-11-29,
1159474106,2019-07-29,
984396951,2017-05-10,
984396951,2017-06-10,
984396951,2018-07-21,
984396951,2018-05-19,
1054492515,2016-06-13,
1054492515,2016-05-13,14.0
1054492515,2016-01-13,
1054492515,2015-01-22,13.0
1054492515,2001-08-06,4.0
1054492515,2016-11-13,14.0
1054492515,2016-04-13,
1054492515,1998-11-16,3.0
1054492515,2016-07-13,14.0
1054492515,2007-01-16,1.0
1054492515,2012-06-06,11.0
1054492515,2016-03-13,14.0
1054492515,2010-06-17,10.0
1054492515,2016-06-13,14.0
1054492515,2002-08-16,5.0
1054492515,2015-07-22,
1054492515,2013-04-28,12.0
1054492515,2012-08-06,11.0
1054492515,2001-06-06,4.0
1054492515,2009-09-11,8.0
1054492515,2016-06-13,14.0
1054492515,2009-03-12,9.0
1054492515,2015-11-22,13.0
1054492515,2013-10-28,12.0
1054492515,2015-02-22,13.0
1054492515,2002-06-15,6.0
1054492515,2010-09-17,10.0
1054492515,1995-01-26,1.0
1054492515,1997-11-14,2.0
1054492515,2009-07-11,8.0
1054492515,2016-12-13,14.0
1054492515,2003-04-13,7.0
1054492515,2013-01-28,12.0
1054492515,2016-11-13,
1054492515,2016-01-13,
682467197,2007-05-28,
682467197,2015-08-05,3.0
682467197,2017-03-28,
682467197,2015-06-05,0.0
1093040988,2017-09-24,
1093040988,2017-10-24,
803824964,2013-06-17,
803824964,2013-11-17,
803824964,2016-06-22,
803824964,2017-06-03,
1169896909,2015-02-25,1.0
1169896909,2017-11-28,
1169896909,2017-10-28,
1169896909,2017-08-28,
199463251,2014-02-23,
199463251,2014-08-23,
199463251,2012-03-06,
199463251,2012-07-06,
199463251,2016-03-21,
199463251,2016-09-21,
199463251,2016-11-21,
199463251,2016-03-21,
199463251,2016-11-21,
199463251,2018-07-14,
199463251,2018-10-14,
199463251,2018-09-14,
199463251,2018-02-16,
199463251,2018-02-16,
199463251,2016-02-21,
199463251,2016-08-21,
399842306,2019-10-25,
757976991,2014-02-05,2.0
757976991,2016-07-15,
757976991,2014-01-05,2.0
757976991,2016-06-15,3.0
757976991,2013-01-24,1.0
757976991,2014-04-05,2.0
757976991,2016-10-15,3.0
757976991,2018-10-06,
757976991,2018-03-06,
757976991,2018-11-06,
757976991,2018-11-06,
757976991,2018-09-06,
757976991,2018-10-06,
757976991,2014-01-05,
757976991,2016-04-15,
757976991,2014-01-05,
930502503,2014-10-04,2.0
930502503,2014-10-04,2.0
930502503,2012-07-17,1.0
930502503,2017-03-29,
930502503,2017-04-29,
930502503,2017-11-29,
930502503,2017-03-29,
930502503,2017-03-29,
930502503,2017-07-29,
1167118014,2008-08-30,5.0
1167118014,2009-04-28,6.0
1167118014,2017-04-25,
1167118014,2017-09-25,
1167118014,2009-05-28,6.0
1167118014,2017-04-25,
1167118014,2008-05-30,5.0
170232516,2016-11-14,
170232516,2013-10-10,
170232516,2016-01-14,
170232516,2013-11-10,
170232516,2016-11-14,
170232516,2013-06-10,
170232516,2016-03-14,2.0
170232516,2014-11-26,1.0
170232516,2016-03-18,
170232516,2016-02-18,3.0
170232516,2013-02-10,
170232516,2016-11-14,
170232516,2016-03-18,
170232516,2016-12-18,
978180481,2013-07-12,
978180481,2010-05-26,
978180481,2011-04-14,
978180481,2016-07-18,
978180481,2016-12-18,
978180481,2011-04-14,
978180481,2013-08-12,
978180481,2013-06-12,
978180481,2014-06-22,
978180481,2014-11-22,
978180481,2012-04-11,
978180481,2014-02-22,
978180481,2016-05-03,
978180481,2013-05-12,
978180481,2013-09-12,
978180481,2014-09-22,
978180481,2014-11-22,
978180481,2013-11-12,
978180481,2012-07-09,
978180481,2013-06-12,
978180481,2016-04-03,
978180481,2013-01-12,
978180481,2018-03-02,
978180481,2018-07-02,
978180481,2019-03-10,
978180481,2019-12-10,
978180481,2019-08-10,
978180481,2013-07-12,
978180481,2019-11-10,
978180481,2019-09-10,
978180481,2019-05-10,
978180481,2019-05-03,
978180481,2019-02-03,
978180481,2019-09-03,
978180481,2019-10-03,
143676811,2017-11-25,
143676811,2017-12-25,
143676811,2017-11-25,
143676811,2017-12-25,
143676811,2017-12-25,
126239574,2014-12-01,3.0
126239574,2004-01-25,1.0
126239574,2016-06-12,4.0
126239574,2004-04-25,2.0
126239574,2016-09-12,4.0
126239574,2004-03-25,1.0
126239574,2004-01-25,1.0
126239574,2008-08-23,1.0
126239574,2004-12-25,1.0
126239574,2016-11-12,
126239574,2016-06-12,
126239574,2003-05-04,1.0
126239574,2016-06-12,0.0
300170445,2008-12-30,
300170445,2008-11-30,
300170445,2008-11-30,
300170445,2008-09-30,
300170445,2008-08-30,
300170445,2018-05-17,0.0
300170445,2018-09-08,0.0
300170445,2018-02-08,0.0
300170445,2018-05-08,0.0
300170445,2018-08-08,0.0
300170445,2018-07-08,0.0
435689720,2016-07-15,
435689720,2016-10-15,
435689720,2016-04-15,
435689720,2016-08-15,
435689720,2016-05-15,
345739518,2014-08-02,
345739518,2014-12-02,
345739518,2020-10-19,
345739518,2020-10-19,
208091689,2013-04-09,1.0
208091689,2013-03-09,
208091689,2013-03-09,1.0
208091689,2013-03-09,1.0
732926049,2016-01-21,
732926049,2016-05-21,
342131622,2015-12-22,
342131622,2015-09-22,
39553464,2016-02-20,
39553464,2018-02-12,
39553464,2018-07-12,
39553464,2020-11-17,
326629608,2019-02-08,
272902738,2015-04-10,
272902738,2015-08-10,1.0
272902738,2015-04-10,1.0
1182882318,2010-11-27,
1182882318,2010-11-27,
1182882318,2020-02-04,
1182882318,2020-05-04,
435276625,2016-08-15,
435276625,2016-07-15,
435276625,2015-12-13,
435276625,2017-05-26,
435276625,2016-07-15,
435276625,2015-09-13,
435276625,2016-09-15,2.0
435276625,2016-01-15,
435276625,2019-01-16,
435276625,2019-07-16,
65586846,2016-12-21,
494923713,2015-09-03,
494923713,2015-09-03,2.0
494923713,2016-10-31,
494923713,2015-06-03,
494923713,2010-08-15,1.0
494923713,2015-03-03,
494923713,2015-12-03,
494923713,2015-01-03,
494923713,2015-02-03,
494923713,2015-06-03,
651521539,2016-08-16,
651521539,2015-02-10,2.0
651521539,2016-04-16,
651521539,2011-02-07,1.0
651521539,2015-05-10,
651521539,2015-11-10,
651521539,2018-08-29,
651521539,2018-04-29,
643331811,2014-11-13,
643331811,2015-06-16,
643331811,2013-06-17,2.0
643331811,2015-04-16,
643331811,2015-05-16,4.0
643331811,2012-06-25,1.0
643331811,2012-01-25,1.0
350481446,2017-03-02,
1115303505,2011-01-22,5.0
1115303505,2008-01-17,3.0
1115303505,2014-12-16,7.0
1115303505,2013-03-10,6.0
1115303505,2014-04-30,
1115303505,2011-11-17,4.0
1115303505,2016-08-01,
1115303505,2007-05-29,2.0
1115303505,2014-12-31,
87279810,2011-11-26,2.0
87279810,2011-07-16,1.0
87279810,2018-12-13,
87279810,2018-02-13,
87279810,2018-10-13,
87279810,2018-11-13,
594180620,2016-01-26,
594180620,2015-09-17,
594180620,2015-04-17,
594180620,2018-12-12,
952898326,2013-03-09,2.0
952898326,2016-12-04,3.0
952898326,2013-01-09,
227961658,2011-06-20,
227961658,2017-06-10,
227961658,2017-05-10,
227961658,2017-11-10,
227961658,2017-12-10,
227961658,2013-05-10,
227961658,2011-08-20,
227961658,2017-03-10,
227961658,2017-08-10,
227961658,2013-01-10,
892694309,2017-03-13,
892694309,2015-03-01,
892694309,2015-05-01,
892694309,2013-12-09,
892694309,2015-12-01,
892694309,2013-11-09,
892694309,2015-04-01,
892694309,2019-01-21,
892694309,2019-11-21,
892694309,2019-07-01,
892694309,2013-02-09,
892694309,2018-05-12,
892694309,2013-11-09,
892694309,2018-11-12,
892694309,2018-03-12,
1205765659,2019-03-25,
214234899,2009-07-12,2.0
214234899,2009-11-12,2.0
214234899,2019-03-15,
1190868214,2018-01-19,
1190868214,2018-11-19,
1190868214,2018-08-19,
1190868214,2018-02-19,
1190868214,2018-02-19,
1190868214,2019-09-19,
1190868214,2019-02-19,
1190868214,2019-10-19,
1190868214,2019-10-19,
281988876,2014-10-16,
281988876,2017-01-04,
281988876,2014-08-16,
281988876,2017-01-04,
773113718,2015-04-01,1.0
197748838,2015-06-07,8.0
197748838,2015-05-07,8.0
197748838,2016-01-02,9.0
197748838,2012-02-26,6.0
197748838,2012-08-29,7.0
197748838,2011-09-11,5.0
197748838,2010-02-07,4.0
197748838,2018-08-31,
197748838,2018-02-28,
197748838,2018-10-31,
92862651,2017-05-20,
92862651,2018-02-03,
1097291346,2015-07-15,
1097291346,2014-09-02,
1097291346,2014-11-02,
1097291346,2014-09-17,
1097291346,2015-06-15,
1097291346,2015-08-15,
1097291346,2015-02-15,
1097291346,2014-03-02,
1097291346,2014-10-02,
92880011,2016-06-26,
92880011,2016-02-26,1.0
559266405,2016-03-26,
559266405,2016-10-13,
559266405,2016-06-18,
559266405,2016-05-26,
559266405,2016-06-26,
559266405,2011-10-15,
559266405,2010-03-20,
559266405,2016-08-26,
559266405,2011-12-15,
559266405,2016-01-18,
559266405,2016-02-18,
559266405,2017-04-05,
559266405,2017-08-05,
559266405,2018-10-14,0.0
559266405,2018-03-19,
559266405,2018-09-19,
559266405,2018-04-14,0.0
643443653,2015-08-09,2.0
1076040927,2015-03-23,
1076040927,2017-08-27,
1076040927,2011-04-25,
1076040927,2017-11-27,
1076040927,2017-11-14,
731312950,2013-08-07,
731312950,2016-11-03,
731312950,2013-10-07,
731312950,2013-02-07,
731312950,2013-12-07,
731312950,2017-12-23,
731312950,2017-11-23,
731312950,2017-05-23,
731312950,2017-06-23,
1216725539,2011-09-26,1.0
182863377,2009-12-10,
182863377,2016-12-01,
182863377,2009-01-10,
182863377,2009-03-10,
182863377,2016-10-01,
182863377,2016-02-01,
182863377,2009-01-10,
182863377,2009-07-10,
182863377,2009-02-10,
450075853,2010-07-10,4.0
450075853,2010-07-10,4.0
450075853,2011-02-21,5.0
450075853,2015-09-08,
450075853,2013-07-01,7.0
450075853,2009-02-24,2.0
450075853,2012-07-22,6.0
450075853,2009-09-24,2.0
450075853,2009-10-11,1.0
450075853,2013-09-01,7.0
450075853,2010-12-08,3.0
450075853,2010-07-08,3.0
450075853,2015-05-08,
450075853,2011-01-21,5.0
450075853,2018-07-31,
450075853,2018-07-31,
450075853,2020-05-25,
450075853,2020-03-25,
450075853,2020-04-25,
450075853,2020-04-27,
450075853,2020-05-27,
450075853,2020-05-27,
571080894,2011-07-17,1.0
571080894,2015-06-18,2.0
571080894,2015-01-18,
571080894,2011-09-17,1.0
571080894,2011-02-17,
571080894,2011-11-17,
1093103830,2017-02-06,
1093103830,2017-09-06,
1093103830,2017-03-06,
1093103830,2017-11-06,
1093103830,2018-01-23,
822850634,2014-06-07,
822850634,2015-10-12,
822850634,2012-10-06,
822850634,2015-01-12,
822850634,2015-01-12,
822850634,2012-08-06,
822850634,2015-02-12,
