entid,ANCHEYEAR,INV,TRANSAMPR,TRANSAMAFT,ALTDATE
978180481,2018,189,0.519947139,3.682246065,2018/6/1
978180481,2018,1233,5.555699686,1.217445457,2018/6/1
272902738,2015,810,-0.687950475,50.91200873,2015/4/3
494923713,2015,2281,-1.786942805,11.47472295,2015/12/22
494923713,2015,1029,10.4352899,0.965548018,2015/3/22
494923713,2015,964,-0.100491048,91.53246032,2015/6/22
494923713,2015,1216,91.8247784,1.545159952,2015/7/22
651521539,2016,650,99.27621249,100.4844673,2016/9/15
892694309,2018,1705,39.09110531,38.0276919,2018/4/17
892694309,2018,2671,38.50285536,59.24301043,2018/10/17
1097291346,2015,2023,49.59011711,49.7035968,2015/3/15
559266405,2017,1520,50.52148027,50.24955258,2017/5/4
559266405,2017,1521,49.69860371,51.24003698,2017/3/4
1076040927,2017,295,31.8922391,0.635358759,2017/12/13
1076040927,2017,2475,-0.659008107,30.48604052,2017/4/13
731312950,2017,1767,-1.294396611,99.86721363,2017/1/22
731312950,2017,24,11.02736043,-0.510178348,2017/7/22
731312950,2017,895,89.95944707,-1.437472979,2017/2/22
322968473,2015,876,3.138123003,0.661839436,2015/8/16
322968473,2015,846,92.60749828,93.35286071,2015/9/16
322968473,2017,1328,16.62657249,18.96407742,2017/7/28
322968473,2017,846,2.188058441,-0.334090277,2017/8/28
655206172,2015,325,41.78879385,-0.060366035,2015/7/19
655206172,2015,326,59.61383977,100.8454314,2015/10/19
470391166,2016,1218,59.34599212,59.42231934,2016/5/30
470391166,2016,22,39.91304773,40.6359729,2016/6/30
183539960,2014,2591,52.0445527,2.075312675,2014/11/29
447480550,2014,825,49.60629744,87.21139919,2014/6/22
813871123,2017,2631,0.364285664,48.52944139,2017/4/27
473244476,2013,191,5.706454252,-1.242026916,2013/10/2
473244476,2013,1699,95.26468457,94.82014034,2013/6/2
473244476,2013,168,1.172316236,4.194786391,2013/3/2
473244476,2013,168,4.993944581,-1.873250534,2013/5/23
473244476,2013,1699,93.76478152,43.75994251,2013/4/23
473244476,2013,1757,-1.014165633,4.286059921,2013/4/23
473244476,2013,2073,0.373099861,26.99059998,2013/5/23
473244476,2013,2033,1.372925974,25.66472975,2013/1/23
485876601,2016,2348,59.88819558,46.80648977,2016/8/21
485876601,2017,456,28.33917822,30.44208566,2017/3/16
485876601,2017,1058,0.561835481,58.89341977,2017/9/16
485876601,2017,2718,13.22166088,1.192081203,2017/1/6
485876601,2017,2348,46.78998207,0.874257297,2017/10/16
485876601,2017,1376,9.208896845,10.61947718,2017/8/16
368996223,2016,75,53.18363891,72.63014904,2012/10/11
638955130,2014,1753,3.471642155,-0.057923436,2014/1/11
638955130,2014,1610,11.76247002,1.943962639,2014/2/11
638955130,2014,1607,-0.392549016,13.97856351,2014/1/11
638955130,2014,1050,12.35430206,18.26636188,2014/2/11
638955130,2014,1857,-0.707353212,0.379435522,2014/12/18
638955130,2014,1050,18.90505657,20.23055802,2014/12/18
638955130,2018,1053,5.598800227,0.462731806,2018/4/20
638955130,2018,1045,4.483451313,4.649614629,2018/12/1
638955130,2018,1054,2.636160556,-0.415958352,2018/7/1
638955130,2018,2437,9.80685936,8.9726327,2018/8/20
638955130,2018,1051,20.64460527,-1.328973801,2018/11/20
638955130,2018,1048,32.55155164,34.563256,2018/11/1
638955130,2018,2437,8.278645617,8.789345992,2018/7/1
638955130,2018,1046,14.34748583,13.85043267,2018/4/1
638955130,2018,1057,8.77556265,8.843965249,2018/5/20
638955130,2018,1052,5.913397381,-1.810580945,2018/5/20
638955130,2018,1057,8.675901756,9.546366627,2018/9/1
638955130,2018,1047,14.41631217,14.56992026,2018/1/20
638955130,2018,1694,2.556526231,5.3239574,2018/11/20
638955130,2018,1608,14.80551956,14.65144736,2018/7/20
638955130,2018,1695,5.378192665,6.336943392,2018/11/1
638955130,2018,1049,1.170179979,29.78956456,2018/9/20
638955130,2018,1608,14.70159314,15.50818594,2018/9/1
638955130,2018,1055,10.05711437,9.134541211,2018/2/1
638955130,2018,1045,6.045523807,5.674550709,2018/8/20
638955130,2018,1056,7.869552163,8.942742079,2018/1/20
638955130,2018,1054,3.775036652,2.462608591,2018/3/20
495170019,2017,376,-0.997319503,50.37093959,2017/6/13
495170019,2017,787,-0.598517121,10.32234676,2017/5/13
495170019,2017,460,49.90185296,39.20628147,2017/3/13
622207797,2016,1530,30.01179796,31.45264646,2016/6/20
622207797,2016,2266,59.58283836,70.85926534,2016/11/20
622207797,2016,2247,8.966369393,-2.422578705,2016/8/20
521805301,2014,2524,18.47772867,39.64800826,2014/2/7
521805301,2014,2286,8.406745637,-0.273765642,2014/1/7
521805301,2014,1035,8.737021791,0.680276752,2014/5/7
692426396,2016,1238,56.54508204,86.04120513,2016/2/17
692426396,2016,1845,-0.433315284,16.05741201,2016/9/17
660745347,2013,1380,49.12814225,,2013/5/30
660745347,2013,501,51.18259317,29.74877855,2013/8/30
660745347,2013,1801,,31.53739752,2013/12/30
660745347,2013,497,,20.70646102,2013/3/30
660745347,2013,2586,,21.07471665,2013/7/30
660745347,2016,2586,19.44857055,-0.059864546,2016/11/5
660745347,2016,501,28.39439652,0.857632868,2016/7/5
660745347,2016,1723,0.876519223,20.00183469,2016/11/5
660745347,2016,497,20.08262556,-0.187443586,2016/1/5
660745347,2016,1801,29.79716483,80.26142722,2016/3/5
756170963,2014,890,,4.520279905,2014/11/24
756170963,2014,305,4.882185164,,2014/7/24
756170963,2014,1325,1.131036147,,2014/2/24
161921296,2016,991,40.26827156,-0.037394662,2016/2/6
161921296,2016,1106,15.52003516,-1.011560929,2016/1/6
713499375,2017,2750,98.83950872,0.247755582,2017/12/11
713499375,2017,474,1.740968726,49.92542927,2017/6/11
713499375,2017,2666,0.872072656,50.44649559,2017/6/11
536899913,2017,2012,-0.200052821,8.733570219,2017/6/17
536899913,2017,647,1.178820435,90.38553774,2017/10/17
536899913,2017,718,100.1196407,-0.463862686,2017/10/17
28677883,2018,273,0.21522832,99.96949888,2018/1/20
28677883,2018,1402,100.0693427,0.384774581,2018/3/20
1220536620,2016,2297,61.09588091,99.19182191,2016/6/19
1220536620,2016,2298,39.05173579,0.376934041,2016/9/19
1220536620,2018,2296,53.623971,1.54410853,2018/8/3
816121372,2017,1398,30.59609885,31.46946188,2017/12/30
816121372,2017,315,1.338776933,0.526571839,2017/8/30
217052563,2017,658,53.78839536,1.518808648,2017/12/11
217052563,2017,1956,-0.672667127,54.20255562,2017/6/11
15484219,2017,1492,30.97477073,79.86472819,2017/2/28
15484219,2017,1778,-0.233957808,19.61453463,2017/10/30
72613857,2018,1485,101.2395013,80.74833074,2019/12/17
64444890,2016,184,61.43246028,-0.944553581,2016/2/17
64444890,2016,2549,1.542518575,59.30487897,2016/4/17
285869159,2017,2725,31.3304478,39.12199252,2017/4/8
285869159,2017,2334,10.66191671,10.77210947,2017/7/28
285869159,2017,2554,9.642291352,1.424618382,2017/6/28
285869159,2017,1662,48.61938857,49.00945712,2017/2/28
285869159,2018,2334,9.912278497,17.40402972,2018/8/28
285869159,2018,2725,60.70390723,59.95481023,2018/7/28
285869159,2018,2554,20.07267616,19.73522938,2018/9/28
285869159,2018,1662,9.88113302,1.375123953,2018/6/28
4193212,2017,2370,20.31919925,92.44123769,2017/2/11
4193212,2017,2387,81.14989909,9.440992699,2017/9/11
1011871724,2018,538,99.07536172,10.34510464,2018/8/23
1011871724,2018,500,-0.340602993,88.60104095,2018/2/23
864225212,2018,867,58.2712296,80.24934263,2018/9/30
864225212,2018,2509,18.70334381,-0.02115274,2018/5/31
864225212,2018,2369,19.68389749,19.50735927,2018/10/31
373258640,2017,1910,59.01224805,-1.843210273,2017/9/24
373258640,2017,1431,0.454604321,29.66654317,2017/12/24
373258640,2017,1434,-0.36600067,40.46353231,2017/2/24
373258640,2017,1432,0.42776513,29.29214377,2017/8/24
373258640,2017,2100,39.67848197,0.739710304,2017/2/24
953286963,2018,1759,98.09229496,98.70236096,2018/4/28
953286963,2018,1709,80.29320583,-0.120535324,2018/11/13
953286963,2018,2537,19.86066993,-0.832587194,2018/2/13
575317947,2017,682,98.33915126,42.90767315,2017/6/8
934798818,2017,2640,49.2990594,101.3553951,2017/7/5
320949169,2018,65,0.264820809,50.619369,2018/6/29
320949169,2018,329,-1.752402673,53.36217414,2018/2/28
1215245697,2017,93,-1.625471407,100.6711287,2017/4/27
1215245697,2018,348,-0.069757737,100.0982624,2018/8/26
929436573,2017,674,-0.853518596,101.7123849,2017/3/30
929436573,2017,0,0.188163219,98.7223812,2017/1/30
749719860,2017,1947,39.99614423,1.636551862,2017/11/22
749719860,2017,1823,0.302556772,41.91475165,2017/10/22
749719860,2018,1823,39.34068335,0.023214109,2018/9/19
749719860,2018,1335,0.675282165,40.85202096,2018/10/19
668155588,2016,749,15.9769114,0.354417054,2017/11/30
668155588,2016,212,16.50922162,0.050262284,2017/6/30
668155588,2016,1108,99.60614154,-0.926323864,2017/12/31
668155588,2016,2401,15.74018394,-1.309671031,2017/7/31
668155588,2017,2401,14.87999947,1.085884502,2017/10/17
668155588,2017,212,17.98810458,1.244271196,2017/3/17
668155588,2017,749,15.23199665,-0.789065285,2017/9/17
668155588,2018,212,18.0165825,0.028974562,2019/3/20
668155588,2018,2401,14.38627169,-1.25535978,2019/8/20
668155588,2018,1108,52.46674588,100.8850366,2019/12/20
668155588,2018,749,15.82005066,0.068904561,2019/11/20
439045286,2017,1511,100.3763203,26.86526788,2017/3/19
439045286,2017,233,0.374392461,74.98299565,2017/10/19
593472123,2017,1652,0.997281997,8.905731867,2017/3/24
593472123,2017,1656,20.03111571,10.20779776,2017/10/24
447425449,2016,439,-1.364210584,98.78516711,2016/11/17
447425449,2017,1182,-0.668495973,99.26690357,2017/9/11
447425449,2017,439,99.19894699,0.879328879,2017/10/11
998775811,2016,2656,58.1724266,0.489821288,2016/7/22
998775811,2016,2619,-0.131771295,100.0046835,2016/5/22
998775811,2016,2299,40.89311563,0.96842281,2016/8/22
317107054,2017,2500,70.19255232,78.27682166,2017/6/6
317107054,2017,2472,10.24354398,1.463720469,2017/2/6
317107054,2013,1465,10.66204448,-3.178548387,2013/10/23
317107054,2013,1443,9.967391642,-1.189767094,2013/6/23
317107054,2013,2494,20.74562072,0.310669607,2013/2/23
317107054,2013,1460,59.19783229,-0.23191931,2013/9/23
1090858472,2017,1764,50.82022329,-0.284166708,2012/10/26
919739668,2018,1529,25.52633055,0.870507551,2018/4/29
919739668,2018,515,-0.36753595,99.86368542,2018/10/29
919739668,2018,1993,35.48639021,0.670823415,2018/12/29
919739668,2018,924,38.07126925,-0.724633347,2018/6/29
1048748321,2018,1591,100.4651936,0.557113068,2018/3/24
1048748321,2018,651,0.204246185,99.96724218,2018/12/24
686343076,2017,834,50.30180016,100.9647835,2017/11/6
686343076,2017,2110,48.35203001,-0.919147498,2017/7/6
946368539,2018,66,50.08760001,-1.306892013,2018/9/25
946368539,2018,1587,47.75301896,-0.939783853,2018/1/25
984341986,2018,2633,0.859062495,100.2663453,2019/12/5
327788826,2017,491,1.498949686,8.385393384,2017/2/8
327788826,2017,1227,50.19050757,89.64240651,2017/9/8
620158659,2018,2250,36.38372726,-1.267366166,2019/3/13
620158659,2018,1475,30.99990262,-0.082873721,2019/8/13
620158659,2018,2477,33.42693944,0.08375333,2019/10/13
282534824,2018,2252,45.5604799,7.818445198,2018/3/6
282534824,2018,2497,54.85335765,91.75960883,2018/1/6
843408113,2016,2047,-0.242181704,10.27728028,2046/9/30
843408113,2016,1418,0.833603637,90.02984488,2046/8/30
802164874,2017,1281,99.43518941,-2.241607077,2017/2/28
1086505036,2017,1468,19.90049192,0.227458414,2017/11/9
1086505036,2017,2558,-1.151466748,19.29131097,2017/4/9
1086505036,2018,2558,-1.523922271,18.92011302,2017/6/9
1086505036,2018,1468,21.54129321,0.355428991,2017/2/9
57354986,2018,51,0.014511318,52.398637,2018/9/11
57354986,2018,698,0.010574498,48.16477076,2018/10/11
323910030,2017,1932,0.663933692,18.64970029,2017/7/3
323910030,2017,1913,0.577897707,10.5867871,2017/7/3
323910030,2017,217,-0.926953141,5.889961464,2017/8/3
323910030,2017,1603,-0.649756178,4.891921215,2017/4/3
323910030,2017,1007,41.01954962,54.07002533,2017/9/3
323910030,2017,980,57.19430115,5.636175805,2017/2/3
323910030,2018,1932,19.34164135,0.571171545,2018/8/4
323910030,2018,217,5.497066421,0.693785707,2018/10/4
323910030,2018,1007,55.11460559,93.80116297,2018/11/4
323910030,2018,1603,6.473787039,0.116417057,2018/10/4
323910030,2018,1913,10.94183026,0.438845045,2018/10/4
49847356,2016,2777,29.6167993,50.55965717,2017/10/17
896079602,2017,2214,0.389700974,90.28572367,2017/7/21
896079602,2017,802,-1.05489095,8.718371317,2017/10/21
539320094,2017,2474,49.66956458,0.229563719,2017/6/12
539320094,2017,1243,49.57323765,100.4627153,2017/12/12
621512784,2018,1756,1.645506712,2.567713733,2019/12/4
621512784,2018,946,1.033762726,2.305420047,2019/3/4
621512784,2018,2647,2.058226556,3.146892702,2019/3/4
621512784,2018,2694,-0.073036152,0.796264333,2019/3/4
621512784,2018,701,0.128205633,1.179532892,2019/8/4
621512784,2018,611,39.99617003,39.90620253,2019/12/4
621512784,2018,112,0.023571371,1.608831366,2019/8/4
621512784,2018,1005,45.15484678,50.72644938,2019/5/4
621512784,2018,1113,6.358615916,-1.535993513,2019/7/4
905820738,2017,2721,-0.59294271,51.51125645,2017/1/7
905820738,2017,1751,28.59058424,1.407591425,2017/9/7
905820738,2017,2409,-0.885225848,48.78380574,2017/4/7
905820738,2017,287,69.21203455,0.951865258,2017/5/7
347228778,2018,2211,18.99073047,20.73541298,2018/3/30
347228778,2018,1933,77.89799863,79.76092694,2018/3/30
298721860,2018,2629,49.04874158,-1.208378141,2018/9/28
298721860,2018,2478,0.967526103,50.01153716,2018/11/28
520083375,2014,1523,28.84420536,-0.191020961,2014/7/22
520083375,2014,1524,-0.61256432,100.5544728,2014/7/22
520083375,2014,1268,71.52839298,-1.087119642,2014/1/22
985837386,2017,1825,10.60536006,-1.411933693,2017/7/14
985837386,2017,886,50.6905596,74.58850836,2017/11/14
985837386,2017,1266,15.33756642,0.264829408,2017/4/14
36229364,2017,1338,8.138718259,-0.07342763,2017/11/17
36229364,2017,875,-0.439692694,1.057191238,2017/3/17
36229364,2017,1967,-1.172011242,1.990599636,2017/4/17
36229364,2017,536,0.75592671,7.061977101,2017/7/17
36229364,2017,815,0.355885372,2.005672669,2017/6/17
36229364,2017,2404,0.200453214,1.151693577,2017/10/17
36229364,2017,562,90.19519702,84.05447311,2017/7/17
36229364,2018,1239,12.78253967,0.628419267,2018/12/8
36229364,2018,815,3.163714443,1.474244947,2018/12/8
36229364,2018,562,90.54685738,74.80425111,2018/4/8
36229364,2018,1967,2.832422543,2.725245971,2018/12/8
36229364,2018,2404,0.978804558,1.816841498,2018/3/8
36229364,2018,353,1.588304307,8.298917821,2018/11/8
36229364,2018,536,8.094267868,6.337017913,2018/8/8
36229364,2018,1111,5.54729016,5.964475172,2018/3/8
221807574,2017,748,49.85657167,80.2038396,2017/3/8
221807574,2017,373,50.42424766,18.05433654,2017/1/16
770157031,2017,1190,99.2230821,0.360868996,2017/11/6
770157031,2017,2362,0.148029,1.04145514,2017/4/6
770157031,2017,614,0.154315165,5.145691767,2017/10/6
770157031,2017,1683,0.908692963,2.724764366,2017/5/6
770157031,2017,1219,-0.373513821,40.39654571,2017/11/6
770157031,2017,2086,-0.393640986,50.43812277,2017/5/6
770157031,2018,614,5.547809648,0.744872772,2019/1/23
770157031,2018,1219,40.1258872,35.03931714,2018/9/30
770157031,2018,2362,30.5188144,33.67472244,2018/1/30
770157031,2018,1190,-1.058767109,50.02939487,2019/1/30
770157031,2018,1683,15.64777592,-0.611236047,2018/3/30
770157031,2018,2086,49.00581627,-1.422424979,2018/7/30
683429,2018,1664,40.10801886,-0.830412698,2018/1/26
683429,2018,2775,59.4199584,-3.237430505,2018/3/26
255718743,2018,1255,-0.981833745,14.62836878,2018/8/29
255718743,2018,939,1.07142024,9.072453551,2018/2/28
255718743,2018,242,-1.325636671,31.48438676,2018/8/29
255718743,2018,108,91.45901649,22.38113218,2018/5/29
255718743,2018,1421,3.814838163,0.270864582,2018/8/29
255718743,2018,664,-0.071742189,1.940766001,2018/5/29
255718743,2018,1959,0.611235791,0.137714375,2018/5/29
255718743,2018,1888,0.659843071,1.309294936,2018/1/29
255718743,2018,2412,4.264965156,15.86273436,2018/3/29
255718743,2018,1151,1.018141523,3.950923866,2018/7/29
264556571,2018,1364,-0.378789966,41.70730766,2018/8/1
264556571,2018,1416,0.039343865,60.13465849,2018/5/12
522338802,2017,993,41.23612892,45.92859028,2017/4/20
522338802,2017,1998,20.41146282,-0.127371022,2017/6/20
522338802,2017,471,19.31777027,35.15018185,2017/4/20
101946894,2017,1401,99.39829511,99.74100191,2018/2/1
943947478,2018,869,38.94952528,20.81689142,2018/2/17
943947478,2018,868,60.7227611,52.29084581,2018/9/17
692614490,2017,1628,98.54889265,-0.159798988,2017/7/11
692614490,2017,1265,-0.150371095,29.7572074,2017/2/11
692614490,2017,634,-0.609075674,40.32506567,2017/7/11
692614490,2017,220,-1.144915179,28.58196713,2017/1/11
105365710,2018,1387,38.35681502,23.07052817,2018/1/30
138710962,2017,1482,100.9524961,101.1238764,2017/10/6
138710962,2017,1482,100.1863159,99.57123254,2017/3/5
713899048,2018,96,25.34264629,0.847717438,2018/11/23
713899048,2018,1994,15.86686141,1.293356128,2018/7/23
713899048,2018,227,56.84649446,99.77738089,2018/8/23
406826253,2018,2149,49.68376988,0.729016051,2018/7/3
406826253,2018,1514,49.7065888,99.64806687,2018/10/3
17243611,2018,95,48.04622352,1.272692371,2018/11/21
17243611,2018,181,51.32275493,51.06791386,2018/8/21
17243611,2018,286,0.325082865,49.76743607,2018/1/21
739045380,2018,1768,15.61464049,0.196535782,2018/5/26
739045380,2018,1873,-0.563348859,19.64058398,2018/9/26
739045380,2018,2094,34.53378903,28.5088973,2018/4/26
401924744,2018,1909,90.17011591,27.32550104,2018/12/24
401924744,2018,1256,-0.950299987,41.40410253,2018/4/24
401924744,2018,2625,8.25835925,0.874889758,2018/8/24
401924744,2018,730,0.705994801,30.57081404,2018/1/24
219879421,2013,1039,60.9107762,24.93335249,2013/10/5
646545947,2014,2099,29.42819733,79.83483515,2014/1/30
646545947,2014,2767,0.065474488,20.13237708,2014/5/30
646545947,2013,2099,31.74723653,80.76168907,2014/8/30
646545947,2013,2767,-2.127310509,20.01280326,2014/2/28
822978018,2017,1989,54.92246172,0.302328333,2018/7/28
822978018,2017,1165,0.967066977,55.57825836,2018/7/28
1014487942,2018,2748,50.78990599,-0.610291262,2018/9/12
1222272542,2018,47,77.62258865,1.19964274,2018/12/6
1222272542,2018,1515,9.397168784,-1.860749844,2018/5/6
1222272542,2018,2183,9.053847467,99.76918443,2018/11/6
530949400,2017,1024,0.911928815,30.80496579,2018/12/8
530949400,2017,1950,30.06304147,1.623227464,2018/12/8
400948291,2018,42,-0.539163843,13.74664279,2018/10/5
400948291,2018,2104,-0.550282908,3.444640207,2018/3/5
400948291,2018,544,1.337695022,5.167739578,2018/10/5
400948291,2018,1615,-0.022101885,36.07195963,2018/3/5
400948291,2018,1423,99.90444029,37.81198177,2018/8/5
407842625,2018,1429,15.38228133,38.64790853,2018/2/6
407842625,2018,1451,34.99547145,10.06987469,2018/7/6
917987559,2017,1262,1.26737266,100.482306,2017/9/21
917987559,2017,2551,102.2490382,1.300754234,2017/3/21
917987559,2017,1262,0.928652803,98.96393447,2017/9/20
917987559,2017,2551,99.9705963,1.293521125,2017/3/20
355635688,2018,1945,-0.002236913,33.48867327,2018/2/14
355635688,2018,1946,2.135132442,67.24536598,2018/9/14
355635688,2018,2460,100.7664853,-1.141056043,2018/2/14
647776254,2018,1599,41.24465152,-1.477506779,2018/2/2
647776254,2018,1600,28.84889828,69.34432252,2018/7/2
179320552,2018,1021,100.7213351,-0.819305387,2018/2/22
516370189,2018,2732,24.86186758,0.099489887,2018/8/26
516370189,2018,232,74.81714082,-0.035305845,2018/2/26
516370189,2018,1167,75.71116248,-0.405534752,2018/7/4
39523348,2018,2742,-0.455846672,53.0577743,2018/8/23
39523348,2018,1957,47.74341321,-3.076516585,2018/8/23
513284082,2018,1572,-2.020167422,3.837654321,2018/3/30
513284082,2018,1340,1.008236825,20.70816958,2018/8/30
513284082,2018,2621,21.31145265,-0.229146865,2018/2/28
513284082,2018,200,5.33971281,0.466179676,2018/6/30
513284082,2018,1094,40.403932,41.31958662,2018/7/30
513284082,2018,1257,23.41217589,22.61739199,2018/11/30
82307948,2018,1677,50.20603907,-0.578269467,2018/5/18
82307948,2018,13,50.39693008,0.362217354,2018/12/18
82307948,2018,2631,-0.942698021,50.28749175,2018/10/18
