entid,ANCHEYEAR,ANCHEDATE,EMPNUM,WOMEMPNUM,BUSST
744787351,2018,2019/3/12,5,6,22
323910030,2018,2019/10/17,7,4,22
820505508,2018,2019/5/12,13,9,22
24780676,2018,2019/12/9,9,4,22
12801470,2018,2019/3/29,8,3,22
662042450,2018,2019/4/27,2,6,22
777906801,2018,2019/11/25,8,4,22
934798818,2018,2019/4/25,5,6,22
575317947,2018,2019/7/27,9,6,27
4193212,2018,2019/11/4,9,2,22
1033643630,2018,2019/9/12,12,7,22
608518193,2018,2019/8/25,4,6,15
43718042,2018,2019/9/23,7,9,22
1184885633,2018,2019/7/9,4,3,22
1160778585,2018,2019/2/17,7,6,24
555171090,2018,2019/7/22,8,4,29
403656185,2018,2019/10/22,18,4,22
521453127,2018,2019/5/28,8,6,22
710778691,2018,2019/3/21,21,8,22
450075853,2018,2019/9/27,53,34,22
498272244,2018,2019/7/24,9,5,24
914517973,2018,2019/3/17,1,6,22
341690555,2018,2019/5/22,9,8,22
508376964,2018,2019/5/25,20,15,22
146242348,2018,2019/8/7,21,2,22
607150969,2018,2019/12/15,4,9,22
1155581407,2018,2019/11/10,8,,22
278397076,2018,2019/5/9,5,,22
419475270,2018,2019/6/22,11,5,22
320722226,2018,2019/8/17,20,5,22
644851786,2018,2019/2/21,8,3,22
197223022,2018,2019/4/27,8,0,24
126157276,2018,2019/5/8,8,0,22
257000995,2018,2019/8/19,5,7,22
676189079,2018,2019/8/3,10,8,22
546452566,2018,2019/8/9,13,3,22
284072337,2018,2019/8/19,11,10,22
784030441,2018,2019/2/24,8,1,22
844295511,2018,2019/11/28,37,3,22
872315468,2018,2019/4/27,12,8,22
940172106,2018,2019/8/27,4,0,22
50623972,2017,2018/1/3,5,9,24
50623972,2018,2019/8/10,2,3,22
1107497365,2018,2019/8/15,13,7,22
1134658131,2018,2019/1/26,10,7,22
786859733,2018,2019/10/4,8,1,24
786859733,2017,2018/3/28,1,2,24
36530843,2017,2018/11/14,1,6,24
36530843,2018,2019/5/20,1,3,24
239425895,2018,2019/12/2,8,9,22
857680793,2018,2019/10/5,15,6,22
382314947,2018,2019/4/24,16,16,22
442230336,2018,2019/8/22,4,7,22
384948628,2018,2019/11/26,11,10,22
1101790053,2018,2019/7/17,9,7,22
881548882,2018,2019/12/14,13,11,22
641627385,2018,2019/8/11,3,7,22
561144976,2018,2019/4/12,3,7,22
705764416,2018,2019/1/15,1,7,22
75883675,2018,2019/10/30,5,2,22
1159946784,2018,2019/4/21,8,4,22
551404213,2018,2019/3/19,6,2,22
735966736,2018,2019/6/29,8,9,22
232463516,2018,2019/8/4,8,5,22
266769043,2018,2019/5/17,1,8,22
113002651,2018,2019/8/20,9,,22
983147621,2018,2019/6/3,10,2,22
780632974,2018,2019/11/23,9,2,22
455745905,2018,2019/3/27,7,1,24
432256619,2018,2019/3/7,5,5,22
1189093295,2018,2019/3/23,10,0,27
52363326,2018,2019/10/28,30,12,22
203968859,2018,2019/1/16,3,4,22
683063561,2018,2019/7/18,21,10,22
1030774620,2018,2019/11/27,5,7,24
1058563011,2018,2019/11/27,4,1,22
324318104,2018,2019/3/15,2,,22
656412177,2018,2019/5/21,14,10,22
741660222,2018,2019/9/7,10,6,22
770118195,2018,2019/12/26,5,4,22
223480763,2018,2019/6/24,8,6,22
347488995,2018,2019/6/10,8,5,22
355691437,2018,2019/4/11,9,10,24
759817819,2018,2019/2/20,28,,22
677454926,2018,2019/9/19,36,,22
272638304,2018,2019/11/28,13,2,22
145820992,2018,2019/4/5,4,6,22
128976427,2018,2019/10/15,9,8,22
104463975,2018,2019/4/2,5,3,22
1045122344,2018,2019/1/12,12,7,22
642503002,2018,2019/10/13,15,5,15
468245421,2018,2019/11/22,165,95,22
1124643145,2018,2019/3/20,7,0,22
680472205,2018,2019/1/31,46,11,22
135441642,2018,2019/2/16,12,4,22
58949672,2018,2019/9/24,6,8,22
754262417,2018,2019/7/12,10,5,22
362897082,2018,2019/11/6,13,3,22
82435983,2018,2019/7/21,22,21,22
429081399,2018,2019/11/26,7,5,22
648101274,2018,2019/3/20,11,1,22
887134042,2018,2019/3/12,4,7,22
85829175,2018,2019/8/8,10,10,24
72612707,2018,2019/9/11,3,0,22
762949398,2018,2019/6/15,12,9,22
180689156,2018,2019/4/5,12,2,22
1003775668,2018,2019/7/26,7,2,22
1230311107,2018,2019/7/30,10,7,22
195314752,2018,2019/3/11,8,7,22
2676966,2018,2019/3/23,81,4,22
764542198,2018,2019/10/26,11,3,22
888170947,2018,2019/8/17,15,7,22
1093704728,2018,2019/7/26,9,5,22
70497854,2018,2019/11/15,5,3,22
1106619592,2018,2019/10/27,172,31,22
22571132,2018,2019/3/23,9,8,22
605940031,2018,2019/9/8,13,3,22
46151953,2018,2019/8/27,6,7,22
1128353913,2018,2019/11/16,3,7,22
1052240272,2018,2019/2/28,6,6,22
363480427,2018,2019/5/29,3,5,22
348745370,2018,2019/8/28,39,14,22
759619121,2018,2019/8/6,12,12,22
1091813570,2018,2019/10/13,2,8,22
249854445,2018,2019/7/30,10,3,15
21851070,2018,2019/6/19,14,12,26
712674581,2018,2019/5/19,7,10,26
110552534,2018,2019/8/3,0,8,26
689412617,2018,2019/7/8,5,1,28
36439908,2018,2019/10/11,10,7,26
1031746958,2018,2019/7/4,10,3,26
728405703,2018,2019/10/19,12,15,26
21555543,2018,2019/2/25,4,4,28
1128427667,2018,2019/7/25,31,17,26
531110945,2018,2019/12/15,7,9,26
43718751,2018,2019/11/4,6,7,26
746559262,2018,2019/1/22,10,5,26
1101218430,2018,2019/11/24,9,4,25
759676031,2018,2019/4/2,7,6,26
771672489,2018,2019/3/24,6,4,22
829723928,2018,2019/1/25,3,1,26
731727890,2018,2019/12/21,10,10,26
389777717,2018,2019/3/27,15,12,26
224437289,2018,2019/10/19,19,8,22
122795269,2018,2019/4/13,10,9,22
869798212,2018,2019/4/11,2,0,22
209465016,2018,2019/1/11,19,13,22
101567323,2018,2019/1/22,8,6,22
431503466,2018,2019/5/1,11,0,22
907897151,2018,2019/4/9,8,2,22
823537906,2018,2019/6/30,5,1,22
536657584,2018,2019/8/17,8,2,22
189431245,2018,2019/8/30,11,0,22
576891832,2018,2019/9/4,2,5,22
337838231,2018,2019/6/14,7,2,22
496753430,2018,2019/5/1,22,18,22
1005563363,2018,2019/10/11,24,17,22
183567345,2018,2019/5/30,10,3,22
476781118,2018,2019/6/19,9,10,22
160507891,2018,2019/12/19,5,3,22
310834550,2018,2019/1/14,10,8,22
133495793,2018,2019/6/4,12,9,22
440353702,2018,2019/5/5,10,,22
487421254,2018,2019/1/27,11,4,22
514677781,2018,2019/10/19,4,4,22
38792953,2018,2019/3/9,10,7,22
621763600,2018,2019/10/22,6,6,22
105619507,2018,2019/3/10,3,,22
95926854,2018,2019/11/15,11,,22
486445677,2018,2019/3/26,1,2,22
219126679,2018,2019/10/12,6,5,22
1052315906,2018,2019/8/29,7,4,22
651935083,2018,2019/5/12,17,,22
952618460,2018,2019/10/23,1,,22
952618460,2017,2019/8/23,2,,22
450589959,2018,2019/7/20,6,8,15
13844893,2018,2019/3/18,8,11,22
1166128299,2018,2019/2/16,4,3,22
1028236446,2018,2019/10/26,9,5,22
423418864,2018,2019/5/22,2,3,22
85583992,2018,2019/12/10,9,5,15
228935010,2018,2019/4/19,3,1,22
210785406,2018,2019/7/3,3,2,15
1227002332,2018,2019/6/8,9,12,22
581350528,2018,2019/6/15,9,6,15
1031468583,2018,2019/5/24,7,5,22
586896526,2018,2019/9/12,12,4,22
96851159,2018,2019/3/26,7,11,22
893507386,2018,2019/3/13,16,12,22
252385865,2018,2019/12/21,17,11,22
1036174872,2018,2019/8/23,7,6,22
46338318,2018,2019/1/22,9,3,22
207715512,2018,2019/6/28,14,,29
207715512,2017,2018/7/10,7,,29
347604803,2017,2018/10/4,5,,29
347604803,2018,2019/6/26,5,,29
25570334,2017,2018/9/22,,,29
25570334,2018,2019/7/12,8,,29
763662699,2018,2019/12/29,1,,29
265614241,2018,2019/1/19,3,1,22
382601392,2017,2018/11/25,9,,29
1183090320,2018,2019/3/24,10,8,22
1103828898,2018,2019/1/23,1,6,22
924205249,2018,2019/2/20,3,4,22
52494443,2018,2019/11/3,9,7,22
866537905,2018,2019/7/12,15,7,26
666859225,2018,2019/12/27,5,,22
869972366,2018,2019/8/11,8,1,22
1218754457,2018,2019/9/19,5,9,22
1050687001,2018,2019/11/21,3,9,22
1146870815,2018,2019/3/17,5,8,22
977356036,2018,2019/12/19,12,7,22
828488690,2018,2019/2/28,2,5,22
539724130,2018,2019/7/31,3,8,22
367519727,2018,2019/1/13,14,6,22
285735653,2018,2019/5/10,10,6,22
375768476,2018,2019/10/1,7,1,22
937166151,2018,2019/8/12,2,1,22
41982245,2018,2019/11/19,11,4,22
435204049,2018,2019/4/23,1,5,22
48912510,2018,2019/3/29,11,1,22
170228993,2018,2019/4/15,8,5,22
886001648,2018,2019/2/25,8,3,22
701122247,2018,2019/3/23,5,6,22
16180213,2018,2019/11/3,9,,29
269329089,2017,2018/3/7,33,11,22
269329089,2018,2019/2/9,32,8,22
47513456,2017,2018/10/4,12,,29
47513456,2018,2019/2/11,8,,29
743695385,2017,2018/5/15,3,,29
743695385,2018,2019/5/5,,,29
950736612,2018,2019/9/8,9,1,22
468189934,2018,2019/9/14,,,29
468189934,2017,2018/5/4,3,,29
1165714249,2018,2019/12/1,12,4,22
96977515,2017,2018/7/19,12,,29
96977515,2018,2019/1/15,8,,29
630900887,2018,2019/9/28,10,8,26
1091278471,2017,2018/3/17,7,,29
1091278471,2018,2019/3/13,9,,29
1218312392,2018,2019/2/8,9,2,26
5488381,2018,2019/1/18,9,11,22
254655586,2018,2019/1/27,1,,15
292061277,2018,2019/5/22,9,9,22
334918643,2018,2019/9/29,8,3,22
383642443,2018,2019/8/22,22,15,22
642410687,2018,2019/1/17,5,4,22
1008268955,2018,2019/4/19,19,9,22
356830620,2018,2019/6/10,14,9,22
706361057,2018,2019/3/25,6,3,26
409058800,2018,2019/9/28,11,9,22
571149072,2018,2019/4/22,7,5,22
372332159,2018,2019/2/15,3,3,22
109730814,2018,2019/2/28,14,3,22
577990491,2018,2019/12/20,5,9,22
436001787,2018,2019/8/1,7,9,22
577421002,2018,2019/9/19,6,4,22
176727429,2018,2019/1/28,5,3,22
388835089,2018,2019/5/27,5,9,26
217052563,2018,2019/4/24,2,6,26
502502487,2018,2019/3/28,2,3,22
695175212,2018,2019/11/17,11,9,22
267747263,2018,2019/9/24,21,,22
118041891,2018,2019/10/3,2,4,22
166434104,2018,2019/2/9,15,5,26
800606822,2018,2019/10/18,16,3,22
243728087,2018,2019/9/12,12,5,22
57779018,2018,2019/5/13,228,146,22
57779018,2017,2019/3/10,218,130,29
644252829,2018,2019/10/26,3,4,22
1071568814,2018,2019/2/17,10,3,22
503532482,2018,2019/11/4,14,11,22
755524244,2018,2019/11/8,5,2,22
1179526968,2018,2019/2/28,22,13,22
494689302,2018,2019/2/19,7,1,22
210086829,2018,2019/2/24,8,7,22
108008914,2018,2019/5/30,11,,22
586578018,2018,2019/1/25,12,,22
206702395,2018,2019/6/28,7,,22
997220509,2018,2019/7/14,8,5,22
1039282234,2018,2019/8/7,7,3,22
172510260,2018,2019/8/24,10,9,22
700521363,2018,2019/3/8,10,10,22
349136363,2018,2019/1/12,11,9,22
1222706126,2018,2019/1/22,4,2,22
350989361,2018,2019/7/15,5,7,22
734777865,2017,2018/11/22,9,9,22
734777865,2018,2019/9/27,10,3,22
76194226,2018,2019/9/18,6,2,22
460115309,2018,2019/9/19,5,1,24
927211389,2018,2019/5/19,3,6,22
757379736,2018,2019/1/10,3,1,22
361855012,2018,2019/12/27,22,11,22
412987664,2018,2019/6/18,3,6,22
733738438,2018,2019/4/25,10,2,22
276513034,2018,2019/5/22,6,7,22
859629266,2018,2019/3/12,7,7,22
859629266,2017,2019/9/12,10,9,22
493861389,2018,2019/3/21,1,1,22
653322980,2018,2019/2/21,10,4,22
1192379551,2018,2019/10/17,5,7,22
571467343,2018,2019/12/23,8,9,22
1145907251,2018,2019/4/11,7,8,22
88825361,2018,2019/9/22,7,3,22
1040244998,2018,2019/8/24,7,6,22
864051782,2018,2019/11/28,1,5,22
472817081,2018,2019/11/4,10,2,22
448358744,2018,2019/2/11,11,1,22
128350084,2018,2019/2/7,14,3,22
409242394,2018,2019/8/14,11,9,22
478799758,2018,2019/1/21,0,1,22
928813212,2018,2019/7/19,21,14,22
998245498,2017,2019/4/25,3,7,22
998245498,2018,2019/4/25,10,0,22
700377759,2018,2019/5/2,10,0,22
968736980,2018,2019/8/31,9,,24
227662954,2018,2019/7/19,7,,22
1132547180,2018,2019/6/12,8,2,22
68182838,2018,2019/8/8,6,,22
722371308,2018,2019/1/6,18,,22
544145195,2018,2019/10/8,12,3,22
982247768,2018,2019/9/6,10,2,22
149450931,2018,2019/1/28,7,1,22
667342932,2018,2019/7/14,54,18,22
403761996,2018,2019/3/5,8,5,22
251400995,2018,2019/12/5,5,7,22
45333868,2018,2019/8/14,15,11,22
656034108,2018,2019/5/4,4,5,22
1004003500,2018,2019/10/22,9,5,22
801253328,2018,2019/7/1,11,7,22
656706446,2018,2019/11/16,4,4,22
572389165,2018,2019/10/29,20,12,22
14055858,2018,2019/11/26,6,9,22
491112764,2018,2019/5/23,56,8,22
402412625,2018,2019/4/19,3,8,22
239232586,2018,2019/1/25,8,5,22
1153153760,2018,2019/6/16,277,77,22
606551590,2018,2019/6/7,9,4,22
382161445,2018,2019/2/7,9,6,22
613695371,2018,2019/9/10,7,9,22
558716418,2018,2019/12/29,60,10,22
61155472,2018,2019/6/20,10,7,22
467931355,2018,2019/7/23,14,2,22
483675787,2018,2019/5/23,1,1,22
734603925,2018,2019/5/29,4,2,22
1175455580,2018,2019/5/30,7,9,22
459553251,2018,2019/10/15,2,1,22
169011726,2018,2019/12/27,8,5,26
276017575,2018,2019/4/12,2,9,26
79120250,2018,2019/10/13,10,7,26
569610500,2018,2019/2/18,12,8,26
229843536,2018,2019/10/12,10,2,26
34564844,2018,2019/11/18,7,10,16
871128341,2018,2019/9/28,9,4,26
746211493,2018,2019/8/16,23,8,26
187982150,2018,2019/6/17,24,7,26
1159838925,2018,2019/8/21,8,8,25
917976913,2018,2019/5/22,5,9,26
1050453099,2018,2019/11/20,16,10,26
936910195,2018,2019/9/16,4,7,26
900717832,2018,2019/12/19,10,1,28
232291837,2018,2019/7/6,5,9,16
799922760,2018,2019/7/19,11,12,26
701541857,2018,2019/9/27,9,7,22
470643995,2018,2019/11/26,7,2,22
1150753312,2018,2019/5/22,8,6,22
809457598,2018,2019/12/26,10,7,22
276972327,2018,2019/11/29,10,5,22
507836275,2018,2019/9/16,25,11,22
1202598043,2018,2019/7/17,12,3,22
1181140436,2018,2019/2/28,5,2,22
543866332,2018,2019/5/11,4,8,22
886561575,2018,2019/11/21,4,7,22
41744298,2018,2019/2/11,12,6,22
563001163,2018,2019/4/13,3,1,22
1008244001,2018,2019/9/20,6,2,22
772377200,2018,2019/6/12,4,8,22
107148061,2018,2019/9/24,75,45,22
217624109,2018,2019/2/28,18,2,22
8765242,2018,2019/5/22,11,10,22
56597353,2018,2019/4/24,6,2,22
285080998,2018,2019/12/20,11,10,22
527294821,2018,2019/9/24,10,6,22
928913866,2018,2019/2/18,5,8,22
972832168,2018,2019/2/16,7,8,22
350903253,2018,2019/7/12,7,0,22
114920593,2018,2019/11/28,5,12,22
204455748,2018,2019/6/28,2,,22
316128682,2018,2019/1/19,6,,22
1205662175,2018,2019/12/26,2,,22
545408551,2018,2019/4/18,10,6,22
350625786,2018,2019/9/16,2,0,22
739101911,2018,2019/1/20,3,3,22
12562085,2018,2019/1/18,20,6,22
295914259,2018,2019/9/28,9,9,22
924956155,2018,2019/9/25,5,1,22
128143868,2018,2019/10/19,15,6,22
574374501,2018,2019/12/18,1,4,22
289183373,2018,2019/10/7,2,2,22
160080166,2018,2019/6/23,0,7,22
96827232,2018,2019/3/20,5,,22
510700463,2018,2019/3/27,13,,22
949262191,2018,2019/2/21,4,6,22
1165350848,2018,2019/6/23,5,5,22
585628642,2018,2019/3/23,3,5,24
659868356,2018,2019/10/14,4,6,22
356473741,2018,2019/6/5,4,9,22
274784924,2018,2019/2/14,9,0,22
20831715,2018,2019/8/31,4,8,22
188967987,2018,2019/6/21,7,6,22
998830459,2018,2019/2/15,8,1,22
920087607,2018,2019/4/18,9,11,22
546958825,2018,2019/10/12,6,4,22
37509098,2018,2019/9/20,7,4,22
335419973,2018,2019/11/3,16,14,22
826068928,2018,2019/12/24,2,6,22
963370261,2018,2019/3/15,8,1,22
297909870,2018,2019/5/24,7,9,22
929507432,2018,2019/5/31,10,12,22
528193422,2018,2019/10/21,10,3,22
374720504,2017,2018/11/29,5,9,22
374720504,2018,2019/3/13,3,6,22
836018513,2017,2018/9/30,0,1,22
836018513,2018,2019/11/1,7,3,22
888061980,2017,2018/6/29,12,3,24
888061980,2018,2019/6/5,7,2,22
468337987,2017,2018/2/25,2,1,24
468337987,2018,2019/6/17,5,5,22
104272542,2018,2019/1/7,10,10,22
104272542,2017,2018/11/4,10,2,22
1204528127,2017,2018/5/16,3,4,24
700804924,2018,2019/9/7,12,,22
1103381460,2018,2019/12/20,10,,22
1173560636,2018,2019/11/1,10,2,22
200877260,2018,2019/1/28,4,8,22
115709829,2018,2019/6/24,20,8,22
273247907,2018,2019/5/18,9,6,22
456104927,2018,2019/12/11,9,8,22
1079919373,2018,2019/4/17,2,1,24
28802384,2018,2019/12/16,3,0,22
652153480,2018,2019/2/25,7,1,22
1159370576,2018,2019/7/26,9,5,22
57725337,2018,2019/4/18,1,7,22
60482552,2018,2019/3/27,19,4,22
891264646,2018,2019/6/24,5,8,22
261527292,2018,2019/10/25,4,10,22
1140179848,2018,2019/8/12,10,2,26
84295038,2018,2019/7/19,14,10,26
411705055,2018,2019/1/3,9,4,22
577950839,2018,2019/12/21,0,1,15
1030976859,2018,2019/5/20,4,5,22
490753213,2018,2019/3/19,10,4,22
456104927,2017,2018/9/15,8,2,22
564682959,2018,2019/3/20,3,5,22
517302402,2018,2019/12/19,5,0,22
861143784,2018,2019/10/16,3,3,22
231196573,2018,2019/12/22,10,10,22
231196573,2017,2018/2/26,9,7,22
196354014,2018,2019/8/18,6,6,22
196354014,2017,2018/12/7,11,8,22
469594547,2018,2019/8/13,10,4,22
93983555,2018,2019/9/26,7,2,26
806168327,2018,2019/4/28,9,1,22
76191553,2018,2019/4/30,9,7,22
731361342,2018,2019/4/23,1,4,22
475927592,2018,2019/8/3,10,1,22
475927592,2017,2018/11/21,11,8,22
376911448,2017,2018/7/22,9,2,22
376911448,2018,2019/2/25,2,5,22
131327455,2018,2019/7/10,5,,22
1030310461,2018,2019/9/6,2,3,22
694069387,2018,2019/4/22,8,8,22
909127902,2018,2019/2/27,6,7,22
311116758,2018,2019/9/20,10,5,22
408909699,2018,2019/4/17,2,7,22
877020726,2018,2019/11/30,8,4,22
1178185641,2018,2019/11/22,12,8,22
701781366,2018,2019/5/28,11,1,24
1197317199,2018,2019/1/19,7,,24
174124211,2018,2019/9/26,9,8,26
642642730,2018,2019/8/28,8,8,22
378341032,2018,2019/9/24,8,2,15
806747336,2018,2019/5/18,5,,29
575423642,2018,2019/10/12,,,29
575423642,2017,2018/10/2,10,,29
310351600,2017,2018/3/4,1,,29
342131622,2018,2019/4/22,12,,29
342131622,2017,2018/3/4,14,,29
76738715,2016,2017/6/28,5,,29
76738715,2015,2016/12/18,4,,29
662145581,2018,2019/11/9,6,6,22
1134393147,2018,2019/3/23,11,10,22
538280153,2018,2019/12/20,3,7,22
996959397,2017,2018/10/21,12,,29
996959397,2018,2019/8/17,12,,29
473523376,2018,2019/6/23,13,7,22
706412995,2018,2019/1/9,13,2,22
402194273,2018,2019/6/22,8,5,22
611529414,2018,2019/10/6,5,6,22
708376202,2018,2019/7/28,3,0,22
1100648502,2018,2019/12/26,7,1,22
511638128,2018,2019/11/15,8,4,22
184209669,2018,2019/4/26,6,6,22
1061411372,2018,2019/5/6,10,7,22
1109533655,2018,2019/12/29,6,2,22
646720015,2018,2019/12/29,4,4,22
1054394539,2018,2019/1/18,4,9,22
943947478,2018,2019/8/14,5,11,22
108173324,2018,2019/12/24,5,9,16
48994655,2018,2019/8/11,11,9,22
501893092,2018,2019/3/16,4,3,22
834916521,2018,2019/4/30,3,8,22
1088344129,2018,2019/5/12,71,11,22
514553066,2018,2019/10/12,6,8,22
2051381,2018,2019/11/12,43,37,22
368305758,2018,2019/4/5,8,8,22
377078513,2018,2019/3/12,6,6,22
700577215,2018,2019/1/26,3,2,22
699498266,2018,2019/3/17,5,8,22
699498266,2017,2019/5/17,7,3,22
1194240912,2018,2019/1/6,28,8,22
381667187,2018,2019/8/9,12,7,22
923188068,2018,2019/1/17,10,5,22
496454976,2018,2019/3/27,7,8,22
356772177,2018,2019/9/29,11,11,26
124173269,2018,2019/5/4,9,9,26
934266109,2018,2019/3/13,12,5,22
150481980,2018,2019/2/17,16,8,22
1125317186,2018,2019/11/12,30,3,22
147581796,2018,2019/8/16,8,3,22
381994700,2018,2019/9/9,13,10,22
130972710,2018,2019/3/6,12,4,22
67838065,2018,2019/12/27,3,1,22
539249850,2018,2019/6/2,9,6,22
799463145,2018,2019/3/5,7,6,22
680433548,2018,2019/2/15,2,9,22
1065650701,2018,2019/10/29,2,4,22
1208624027,2018,2019/6/5,7,8,22
729451204,2018,2019/11/13,25,,22
226549489,2018,2019/12/17,6,,22
452375518,2018,2019/2/16,1,0,22
142690274,2018,2019/9/21,11,8,22
64444890,2018,2019/6/13,10,6,22
988484971,2018,2019/6/12,11,1,22
1121892305,2018,2019/4/24,1,7,15
569102406,2018,2019/10/2,8,6,22
826036103,2018,2019/2/13,79,52,22
818420099,2018,2019/3/20,12,7,22
548659914,2018,2019/1/11,25,4,22
17566259,2018,2019/4/27,9,2,22
905236705,2018,2019/8/31,8,,22
766776854,2018,2019/8/24,6,8,22
672628927,2018,2019/9/2,11,8,22
427732455,2018,2019/12/13,9,9,22
948826978,2018,2019/2/7,3,7,25
1157501354,2018,2019/3/10,1,9,22
602066886,2018,2019/1/3,1,1,22
1079903068,2018,2019/3/22,8,1,22
49303527,2018,2019/10/14,5,8,22
633394743,2018,2019/4/5,10,7,22
229003246,2018,2019/5/23,10,10,22
7313378,2018,2019/1/5,6,2,22
196387356,2018,2019/4/11,11,3,22
290511742,2018,2019/5/4,11,3,22
370154421,2018,2019/11/28,8,2,22
921900866,2018,2019/7/6,9,3,22
973040730,2018,2019/9/27,3,4,22
189939987,2018,2019/12/9,9,2,22
881011007,2018,2019/3/24,5,8,22
785676524,2018,2019/4/28,8,6,22
1187751994,2018,2019/6/3,10,,22
387626750,2018,2019/8/13,7,,22
1219852643,2018,2019/6/27,6,11,22
70562840,2018,2019/4/9,12,7,22
171608416,2018,2019/11/9,,,29
1080172329,2018,2019/4/5,9,10,24
802995358,2018,2019/11/2,6,8,22
578970267,2018,2019/1/20,13,5,22
729344685,2017,2019/5/15,10,3,22
729344685,2018,2019/7/15,6,8,22
124575170,2018,2019/3/12,8,8,22
1101066999,2018,2019/10/14,3,4,22
597286220,2018,2019/7/28,12,3,22
1085982260,2018,2019/11/22,1,9,22
325013274,2018,2019/4/5,10,6,22
874276855,2018,2019/12/3,7,3,22
484043081,2018,2019/6/12,10,3,22
455646733,2018,2019/5/30,2,7,22
141835705,2018,2019/10/27,9,5,22
147676902,2018,2019/6/2,4,3,22
305843161,2018,2019/10/8,5,5,22
483311587,2018,2019/10/22,26,14,22
1112575315,2018,2019/3/8,12,5,22
930423548,2018,2019/9/17,6,2,22
390254981,2018,2019/5/25,22,8,22
804324110,2018,2019/11/29,7,9,22
866162419,2018,2019/4/26,9,5,22
657982396,2018,2019/4/28,8,5,22
1043485124,2018,2019/2/28,10,5,22
599041005,2018,2019/2/28,6,,22
255811528,2018,2019/7/13,12,,22
231961507,2018,2019/3/15,10,0,22
1169404670,2018,2019/2/22,12,7,22
1053212423,2018,2019/12/22,3,,22
971196406,2018,2019/3/23,8,8,22
1135144380,2018,2019/11/28,9,7,22
512976259,2018,2019/7/6,5,12,22
748352214,2018,2019/4/5,8,4,22
800507939,2018,2019/11/29,8,9,22
784797034,2018,2019/8/27,7,5,22
614125878,2018,2019/2/16,4,0,22
423634465,2018,2019/6/30,8,4,22
816188811,2018,2019/6/11,6,9,22
594385723,2018,2019/2/11,26,15,22
184187041,2018,2019/9/8,4,7,22
44956203,2018,2019/1/29,7,3,22
999611440,2018,2019/1/7,8,5,22
1132950388,2018,2019/9/30,16,10,22
70214009,2018,2019/6/21,22,14,22
503390571,2018,2019/7/10,9,7,16
240026815,2018,2019/8/29,26,22,26
87119755,2018,2019/7/20,12,8,26
904508992,2018,2019/11/24,2,9,26
615666529,2018,2019/6/27,9,4,16
319464306,2018,2019/11/12,4,4,26
238017322,2018,2019/8/21,17,12,26
281128977,2018,2019/3/21,13,11,22
382823047,2018,2019/6/23,14,9,22
556976625,2018,2019/5/30,6,4,22
163842820,2018,2019/11/7,14,7,22
315034868,2018,2019/5/24,1,5,22
950480250,2018,2019/9/19,206,105,22
146979530,2018,2019/12/27,11,3,22
33405303,2018,2019/5/24,8,5,22
1102437548,2018,2019/10/29,3,7,22
220729412,2018,2019/8/15,4,10,22
719058048,2018,2019/1/22,5,1,22
823860200,2018,2019/1/15,10,3,22
1018645353,2018,2019/8/17,8,8,22
299834469,2018,2019/1/11,55,34,22
646618607,2018,2019/11/28,4,10,22
903297142,2018,2019/9/26,4,5,22
1127647717,2018,2019/5/22,15,18,22
144094419,2018,2019/12/5,1,4,22
606382450,2018,2019/6/27,10,9,22
409424575,2018,2019/9/28,12,5,15
293727654,2018,2019/4/9,7,5,15
84638565,2018,2019/10/17,12,9,22
682454857,2018,2019/3/24,9,3,22
9075122,2018,2019/3/22,10,,22
134221611,2018,2019/12/28,9,,22
119989522,2018,2019/12/21,5,6,22
235368607,2018,2019/1/12,7,7,22
477335805,2018,2019/12/28,336,226,22
727585286,2018,2019/11/2,10,8,22
333762602,2018,2019/5/5,8,3,22
745340321,2018,2019/12/21,12,9,22
225147557,2018,2019/1/20,11,10,22
1160974428,2018,2019/3/27,19,7,22
646183263,2018,2019/7/16,13,7,22
26802059,2018,2019/8/26,8,2,22
484783175,2018,2019/4/8,29,16,22
676929523,2018,2019/8/2,9,5,22
915341434,2018,2019/9/17,14,8,22
244013377,2018,2019/4/6,38,26,24
1076461993,2018,2019/11/14,4,2,22
662817957,2018,2019/2/28,3,4,24
96935910,2018,2019/9/28,39,29,22
735265621,2018,2019/8/5,6,10,22
1090795062,2018,2019/8/27,9,0,22
900066054,2018,2019/8/28,13,,22
350132782,2018,2019/1/15,4,,22
884473695,2018,2019/12/18,31,10,22
569827537,2018,2019/2/27,6,7,24
466742743,2018,2019/12/25,69,31,22
91924858,2018,2019/8/10,10,8,22
1169896909,2018,2019/7/28,7,2,22
822850634,2018,2019/5/15,14,10,22
495170019,2018,2019/9/13,8,7,22
286254906,2018,2019/5/10,8,9,22
1022126054,2018,2019/8/27,11,6,22
1195810893,2018,2019/2/28,2,3,22
382130205,2018,2019/2/22,5,10,22
84663922,2018,2019/5/29,3,6,22
1115914703,2018,2019/5/26,5,7,22
831428349,2018,2019/5/17,9,7,22
634731339,2018,2019/9/23,11,2,22
754685354,2018,2019/12/16,8,6,22
384648638,2018,2019/10/1,9,5,22
323443887,2018,2019/6/11,14,11,22
399356904,2018,2019/3/23,7,6,22
1012768835,2018,2019/12/30,6,10,22
745166587,2018,2019/5/15,4,4,22
205508754,2018,2019/11/19,7,6,22
1019356929,2014,2015/1/20,,,2
