entid,region_id,entertype_tax,industry_tax,registertype,economic_type,incometax_rate,collection_type,EMPNUM,year
1047182914,2168,,,9,1275,,2,5.0,2016.0
1047182914,2168,,,9,1275,,2,5.0,2015.0
1047182914,2168,,,9,1275,0.25,2,1.0,2017.0
1211762392,2172,,,9,1203,,2,2.0,2016.0
1211762392,2172,,,9,1203,,2,42.0,2015.0
1211762392,2172,,,9,1203,0.25,2,1.0,2017.0
1184280598,2171,,,9,1324,,2,6.0,2016.0
1184280598,2171,,,9,1324,,2,8.0,2015.0
1184280598,2171,,,9,1324,0.25,2,11.0,2017.0
999723888,2206,0.0,2.0,9,471,0.25,0,2.0,
999723888,2206,,,9,1370,,2,5.0,2016.0
999723888,2206,,,9,1370,,2,5.0,2015.0
999723888,2206,,,9,1370,0.25,2,2.0,2017.0
146831427,2231,0.0,2.0,9,405,0.25,0,20.0,
146831427,2231,,,9,1203,,2,20.0,2016.0
146831427,2231,,,9,1203,0.25,2,12.0,2017.0
187767789,2211,0.0,2.0,9,438,0.25,0,4.0,
187767789,2211,,,9,1245,,2,5.0,2016.0
187767789,2211,,,9,1245,,2,5.0,2015.0
187767789,2211,,,9,1081,0.25,2,1.0,2017.0
1103381460,2207,,,20,1021,,2,1.0,2016.0
1103381460,2207,,,20,1021,0.25,2,1.0,2017.0
783980919,2217,0.0,2.0,9,403,0.25,0,5.0,
783980919,2217,,,9,1192,,2,5.0,2016.0
783980919,2217,,,9,1192,,2,5.0,2015.0
783980919,2217,,,9,1192,0.25,2,1.0,2017.0
148427859,2176,0.0,2.0,9,344,0.25,1,,
148427859,2176,,,9,1103,,2,3.0,2016.0
148427859,2180,,,9,1103,,2,5.0,2015.0
148427859,2180,,,9,1103,0.25,2,10.0,2017.0
796536832,2205,0.0,2.0,9,258,0.25,0,8.0,
796536832,2205,,,9,1017,,2,6.0,2016.0
796536832,2205,,,9,1017,,2,6.0,2015.0
726917082,2181,,,9,1204,,2,5.0,2016.0
726917082,2181,,,9,1204,0.25,2,5.0,2017.0
1205168605,2205,,,9,1036,,2,1.0,2016.0
1205168605,2205,,,9,1036,,2,2.0,2015.0
1205168605,2205,,,9,1036,0.25,2,1.0,2017.0
220616336,2181,0.0,2.0,9,306,0.25,0,5.0,
220616336,2181,,,9,1031,,2,5.0,2016.0
220616336,2181,,,9,1031,,2,5.0,2015.0
76397505,2181,,,9,1154,,2,6.0,2016.0
76397505,2181,,,9,1154,0.25,2,2.0,2017.0
740976658,2114,0.0,2.0,9,444,0.25,1,,
740976658,2114,,,9,1365,,2,4.0,2016.0
740976658,2114,,,9,1365,,2,4.0,2015.0
740976658,2114,,,9,1365,0.25,2,3.0,2017.0
569612202,2206,0.0,2.0,9,258,0.25,0,5.0,
569612202,2206,,,9,980,,2,3.0,2016.0
569612202,2206,,,9,980,,2,3.0,2015.0
569612202,2206,,,9,980,0.25,2,3.0,2017.0
585775088,2206,0.0,2.0,9,438,0.25,0,5.0,
585775088,2206,,,9,1275,,2,3.0,2016.0
585775088,2206,,,9,1275,,2,3.0,2015.0
585775088,2206,,,9,1275,0.25,2,3.0,2017.0
415551733,2117,0.0,2.0,39,478,0.25,0,2.0,
415551733,2117,,,9,1381,,2,5.0,2016.0
415551733,2117,,,9,1381,,2,5.0,2015.0
214849455,2206,,,9,1056,,2,3.0,2016.0
214849455,2206,,,9,1056,,2,3.0,2015.0
1072742747,2206,0.0,2.0,9,258,0.25,0,1.0,
699994699,2208,,,9,1072,,2,2.0,2016.0
699994699,2208,,,9,1072,,2,3.0,2015.0
444880254,2209,0.0,2.0,9,306,0.25,0,5.0,
444880254,2209,,,9,1072,,2,3.0,2016.0
444880254,2209,,,9,1072,,2,3.0,2015.0
444880254,2209,,,9,1072,0.25,2,1.0,2017.0
206702395,2206,0.0,2.0,9,418,0.25,0,3.0,
206702395,2206,,,9,1245,,2,3.0,2016.0
206702395,2206,,,9,1245,,2,3.0,2015.0
206702395,2206,,,9,1245,0.25,2,1.0,2017.0
886477171,2211,0.0,2.0,9,250,0.25,0,2.0,
886477171,2211,,,9,913,,2,5.0,2016.0
886477171,2211,,,9,913,,2,5.0,2015.0
886477171,2211,,,9,913,0.25,2,1.0,2017.0
189698995,2211,,,9,1021,,2,1.0,2016.0
189698995,2211,,,20,1021,0.25,2,1.0,2017.0
637961794,2205,0.0,2.0,9,309,0.25,0,5.0,
637961794,2205,,,9,1021,,2,5.0,2016.0
637961794,2205,,,9,1021,,2,5.0,2015.0
637961794,2205,,,9,1021,0.25,2,5.0,2017.0
900066054,2238,0.0,2.0,10,17,0.25,0,15.0,
900066054,2238,,,16,531,,2,15.0,2016.0
900066054,2238,,,16,531,,2,15.0,2015.0
586578018,2205,0.0,2.0,9,342,0.25,0,20.0,
586578018,2205,,,9,1072,,2,5.0,2016.0
586578018,2215,,,9,1072,,2,17.0,2016.0
586578018,2205,,,9,1072,,2,5.0,2015.0
586578018,2205,,,9,1072,0.25,2,5.0,2017.0
773287623,2212,0.0,2.0,9,415,0.25,0,2.0,
773287623,2212,,,9,1253,,2,2.0,2016.0
773287623,2212,,,9,1253,,2,2.0,2015.0
773287623,2212,,,9,1253,0.25,2,1.0,2017.0
1078284388,2205,0.0,2.0,9,258,0.25,0,4.0,
1078284388,2205,,,9,999,,2,3.0,2016.0
1078284388,2205,,,9,999,,2,7.0,2015.0
1078284388,2205,,,9,999,0.25,2,2.0,2017.0
931721353,2213,,,9,1275,,2,5.0,2016.0
373616930,2214,0.0,2.0,9,258,0.25,0,2.0,
373616930,2214,,,9,1017,,2,3.0,2016.0
373616930,2214,,,9,1017,,2,3.0,2015.0
373616930,2214,,,9,1017,0.25,2,2.0,2017.0
318875358,2214,0.0,2.0,20,253,0.25,0,1.0,
318875358,2214,,,20,919,,2,1.0,2016.0
318875358,2214,,,20,919,,2,20.0,2015.0
318875358,2214,,,20,919,0.25,2,1.0,2017.0
1227681848,2207,,,9,1381,,2,5.0,2016.0
1227681848,2207,,,9,1381,,2,5.0,2015.0
1227681848,2207,,,9,1381,0.25,2,2.0,2017.0
350132782,2217,0.0,2.0,20,426,0.25,0,3.0,
350132782,2217,,,20,1254,,2,3.0,2016.0
350132782,2217,,,20,1254,,2,3.0,2015.0
350132782,2217,,,9,1254,0.25,2,3.0,2017.0
67592134,2217,0.0,2.0,9,438,0.25,0,2.0,
67592134,2217,,,9,1275,,2,9.0,2016.0
67592134,2217,,,9,1275,,2,9.0,2015.0
67592134,2217,,,9,1275,0.25,2,5.0,2017.0
855403793,2217,0.0,2.0,9,474,0.25,0,3.0,
855403793,2217,,,9,1381,,2,3.0,2016.0
855403793,2217,,,9,1381,,2,3.0,2015.0
1129779480,2205,,,9,965,,2,6.0,2016.0
1129779480,2205,,,9,965,,2,6.0,2015.0
1129779480,2205,,,9,965,0.25,2,5.0,2017.0
494604440,2217,,2.0,9,373,0.25,1,,
813462119,2217,,,20,1254,,2,3.0,2016.0
813462119,2217,,,20,1254,,2,3.0,2015.0
813462119,2217,,,20,1254,0.25,2,2.0,2017.0
328413429,2218,,,9,1378,0.25,2,5.0,2017.0
826748371,2205,0.0,2.0,9,258,0.25,0,,
826748371,2205,,,9,1008,,2,3.0,2016.0
826748371,2205,,,9,1008,,2,3.0,2015.0
349750528,2205,0.0,2.0,9,415,0.25,0,10.0,
349750528,2205,,,9,1271,,2,10.0,2016.0
349750528,2205,,,9,1271,,2,10.0,2015.0
349750528,2205,,,9,1271,0.25,2,11.0,2017.0
132193330,2206,0.0,2.0,9,438,0.25,0,5.0,
132193330,2206,,,9,1275,,2,5.0,2016.0
132193330,2206,,,9,1275,,2,5.0,2015.0
132193330,2206,,,9,1275,0.25,2,6.0,2017.0
694384034,2206,,,9,1039,,2,2.0,2016.0
694384034,2206,,,9,1039,0.25,2,3.0,2017.0
1195679173,2206,0.0,2.0,9,258,0.25,0,9.0,
1195679173,2206,,,9,974,,2,15.0,2016.0
1195679173,2206,,,9,974,,2,15.0,2015.0
1195679173,2206,,,9,974,0.25,2,15.0,2017.0
933729394,2224,0.0,2.0,20,426,0.25,0,2.0,
933729394,2224,,,20,1254,,2,10.0,2016.0
933729394,2224,,,20,1254,,2,10.0,2015.0
933729394,2224,,,20,1254,0.25,2,2.0,2017.0
233381698,2224,0.0,2.0,20,438,0.25,0,4.0,
233381698,2224,0.0,2.0,9,478,0.25,0,,
233381698,2224,,,20,1275,,2,5.0,2016.0
233381698,2224,,,20,1275,,2,5.0,2015.0
233381698,2224,,,20,1275,0.25,2,4.0,2017.0
87381416,2206,0.0,2.0,9,251,0.25,0,1.0,
87381416,2206,,,9,915,,2,2.0,2016.0
87381416,2206,,,9,915,,2,4.0,2015.0
87381416,2206,,,9,915,0.25,2,3.0,2017.0
88010899,2224,,,20,1275,,2,6.0,2016.0
88010899,2224,,,20,1275,,2,6.0,2015.0
88010899,2224,,,20,1275,0.25,2,1.0,2017.0
912286845,2224,,,9,1275,,2,4.0,2016.0
912286845,2224,,,9,1275,,2,4.0,2015.0
912286845,2224,,,9,1275,0.25,2,4.0,2017.0
64107428,2225,,,9,1266,,2,5.0,2016.0
64107428,2225,,,9,1266,,2,5.0,2015.0
64107428,2225,,,20,1101,,2,5.0,2015.0
64107428,2225,,,9,1119,0.25,2,28.0,2017.0
208103408,2206,0.0,2.0,9,258,0.25,0,6.0,
208103408,2206,,,9,972,,2,10.0,2016.0
208103408,2206,,,9,972,,2,10.0,2015.0
208103408,2206,,,9,972,0.25,2,4.0,2017.0
153977630,2209,,,20,508,,2,5.0,2016.0
226549489,2210,0.0,2.0,9,258,0.25,0,5.0,
226549489,2210,,,9,1017,,2,5.0,2016.0
226549489,2210,,,9,1017,,2,5.0,2015.0
108008914,2210,,,9,1154,,2,5.0,2016.0
108008914,2205,,,9,1154,0.25,2,5.0,2017.0
700804924,2253,,,9,1072,,2,9.0,2016.0
700804924,2253,,,9,1072,,2,9.0,2015.0
700804924,2253,,,9,1072,0.25,2,5.0,2017.0
114269145,2211,,2.0,9,306,0.25,1,,
114269145,2211,,,9,1072,,2,3.0,2016.0
64250574,2216,0.0,2.0,9,438,0.25,0,4.0,
64250574,2216,,,9,1275,,2,4.0,2016.0
64250574,2216,,,9,1275,,2,4.0,2015.0
64250574,2216,,,9,1275,0.25,2,4.0,2017.0
871374337,2217,0.0,2.0,20,306,0.25,0,5.0,
871374337,2217,,,20,1072,,2,3.0,2016.0
871374337,2217,,,20,1072,,2,3.0,2015.0
871374337,2217,,,9,1072,0.25,2,2.0,2017.0
222933109,2212,,,9,997,,2,4.0,2016.0
222933109,2212,,,9,997,,2,4.0,2015.0
222933109,2212,,,9,997,0.25,2,2.0,2017.0
995762565,2254,,,9,1017,,2,6.0,2016.0
995762565,2254,,,9,1017,,2,6.0,2015.0
995762565,2254,,,9,1017,0.25,2,5.0,2017.0
681963829,2227,0.0,2.0,9,468,0.25,0,,
807730069,2218,0.0,1.0,9,71,0.25,1,,
1005551487,2228,0.0,1.0,20,55,0.25,0,5.0,
1005551487,2228,,,20,586,,2,3.0,2016.0
1005551487,2228,,,20,586,,2,6.0,2015.0
1005551487,2228,,,20,586,0.25,2,3.0,2017.0
1155581407,2228,0.0,2.0,20,306,0.25,0,2.0,
1155581407,2228,,,20,1045,,2,6.0,2016.0
1155581407,2228,,,20,1045,,2,6.0,2015.0
1155581407,2228,,,20,1045,0.25,2,1.0,2017.0
983452644,2218,,2.0,9,252,0.25,1,,
983452644,2220,,,9,915,,2,2.0,2016.0
983452644,2220,,,9,915,,2,1.0,2015.0
983452644,2220,,,9,915,0.25,2,2.0,2017.0
289522620,2222,0.0,2.0,9,306,0.25,0,2.0,
289522620,2221,,,9,1072,,2,3.0,2016.0
289522620,2222,,,9,1072,,2,3.0,2015.0
962033399,2223,0.0,2.0,9,422,0.25,0,8.0,
962033399,2229,,,9,1250,,2,10.0,2016.0
962033399,2223,,,9,1250,,2,8.0,2016.0
962033399,2223,,,9,1250,,2,2.0,2015.0
962033399,2223,,,9,1426,0.25,2,6.0,2017.0
925450920,2224,0.0,2.0,20,404,0.25,0,2.0,
925450920,2224,,,20,1203,,2,28.0,2016.0
925450920,2224,,,20,1203,,2,28.0,2015.0
925450920,2224,,,20,1203,0.25,2,6.0,2017.0
586257961,2223,,,20,1027,,2,1.0,2016.0
586257961,2223,,,20,1027,,2,8.0,2015.0
586257961,2223,,,20,1027,0.25,2,1.0,2017.0
1165719073,2243,,,9,514,,2,7.0,2016.0
1165719073,2243,,,9,514,0.25,2,1.0,2017.0
292237848,2251,0.0,2.0,10,258,0.25,0,6.0,
292237848,2251,,,16,974,,2,6.0,2016.0
292237848,2251,,,16,1017,,2,5.0,2015.0
292237848,2251,,,9,974,0.25,2,13.0,2017.0
100065848,2234,,,22,518,,2,5.0,2016.0
100065848,2243,,,22,518,0.25,2,2.0,2017.0
343894570,2205,0.0,2.0,9,415,0.25,0,1.0,
343894570,2205,,,9,1275,,2,6.0,2016.0
343894570,2205,,,9,1275,,2,6.0,2015.0
506062306,2235,,,22,526,,2,10.0,2016.0
506062306,2245,,,22,526,0.25,2,9.0,2017.0
937547203,2225,,,20,1027,,2,6.0,2016.0
937547203,2225,,,20,1027,0.25,2,2.0,2017.0
77132594,2253,0.0,2.0,9,306,0.25,0,18.0,
77132594,2253,,,9,1050,,2,5.0,2016.0
77132594,2253,,,9,1050,,2,5.0,2015.0
77132594,2253,,,9,1050,0.25,2,17.0,2017.0
511462741,2238,0.0,2.0,9,450,0.25,0,10.0,
511462741,2238,0.0,2.0,9,446,0.25,0,,
511462741,2237,,,9,1326,,2,9.0,2016.0
511462741,2237,,,9,1326,,2,9.0,2015.0
511462741,2237,,,9,1326,0.25,2,31.0,2017.0
1008843310,2254,,,9,1324,,2,7.0,2016.0
106779244,2242,,,9,508,,2,3.0,2016.0
106779244,2242,,,9,508,0.25,2,1.0,2017.0
1186648690,2237,,,20,1055,,2,6.0,2016.0
1186648690,2238,,,20,1055,,2,6.0,2015.0
1186648690,2238,,,20,1055,0.25,2,3.0,2017.0
289853136,2240,0.0,1.0,9,223,0.25,0,29.0,
289853136,2240,,,9,851,,2,5.0,2016.0
289853136,2240,,,9,851,,2,5.0,2015.0
289853136,2240,,,9,954,0.25,2,20.0,2017.0
1092435877,2241,0.0,2.0,9,14,0.25,0,,
1092435877,2241,,,9,522,,2,16.0,2016.0
501109195,2247,,,9,915,,2,3.0,2016.0
501109195,2247,,,9,915,,2,3.0,2015.0
501109195,2247,,,9,915,0.25,2,3.0,2017.0
385318596,2228,,,9,1027,,2,4.0,2016.0
809942081,2250,0.0,2.0,9,21,0.25,0,10.0,
809942081,2250,,,9,534,,2,5.0,2016.0
809942081,2250,,,9,534,,2,5.0,2015.0
1131518615,2250,0.0,1.0,9,223,0.25,0,9.0,
1131518615,2250,,,9,851,,2,5.0,2016.0
1131518615,2250,,,9,851,,2,5.0,2015.0
1131518615,2250,,,9,1350,0.25,2,5.0,2017.0
1156913936,2230,0.0,2.0,9,258,0.25,0,30.0,
1156913936,2230,,,9,1017,,2,30.0,2016.0
1156913936,2230,,,9,1017,,2,30.0,2015.0
151432574,2249,,,9,1237,0.25,2,3.0,2017.0
268646224,2233,0.0,2.0,9,371,0.25,0,70.0,
268646224,2233,,,9,1125,,2,55.0,2016.0
268646224,2233,,,9,1125,,2,55.0,2015.0
268646224,2233,,,9,1125,0.25,2,40.0,2017.0
456651511,2217,,,9,1017,,2,3.0,2016.0
266454311,2260,0.0,2.0,1,478,0.25,1,,
266454311,2259,,,1,1381,,2,3.0,2016.0
266454311,2259,,,1,1381,,2,2.0,2015.0
266454311,2259,,,9,1381,0.25,2,3.0,2017.0
376476621,2244,,,9,1072,,2,3.0,2016.0
376476621,2244,,,9,1072,,2,3.0,2015.0
993713020,2314,,2.0,22,17,0.25,1,,
993713020,2314,,,22,529,,2,5.0,2016.0
792053727,2246,0.0,2.0,22,17,0.25,0,,
792053727,2236,,,22,527,,2,5.0,2016.0
792053727,2246,,,22,527,,2,5.0,2015.0
792053727,2246,,,22,527,0.25,2,5.0,2017.0
1128534029,2239,0.0,1.0,9,155,0.25,0,1.0,
1128534029,2239,,,9,747,,2,36.0,2016.0
1128534029,2239,,,9,789,,2,36.0,2015.0
1128534029,2239,,,9,951,0.25,2,36.0,2017.0
1033127649,2241,,,22,516,,2,12.0,2015.0
532146742,2255,0.0,2.0,9,258,0.25,0,8.0,
532146742,2255,,,9,1017,,2,8.0,2016.0
532146742,2255,,,9,949,,2,8.0,2015.0
532146742,2255,,,9,1017,0.25,2,16.0,2017.0
434994893,2260,,,38,922,,2,5.0,2016.0
729451204,2248,,,9,1245,,2,5.0,2016.0
729451204,2248,,,9,1207,,2,5.0,2015.0
729451204,2248,,,9,1245,0.25,2,4.0,2017.0
967822299,2260,,1.0,20,93,0.25,1,,
967822299,2260,,,20,640,,2,4.0,2016.0
967822299,2260,,,20,640,,2,10.0,2015.0
967822299,2260,,,20,1426,0.25,2,3.0,2017.0
715544290,2288,0.0,2.0,9,337,0.25,0,2.0,
715544290,2288,,,9,1058,,2,25.0,2016.0
715544290,2288,,,9,1058,,2,25.0,2015.0
715544290,2288,,,9,1058,0.25,2,2.0,2017.0
629609352,2272,,,9,584,,2,12.0,2016.0
629609352,2272,,,9,584,,2,10.0,2015.0
629609352,2272,,,9,1426,0.25,2,63.0,2017.0
755349049,2261,,2.0,20,438,0.25,1,,
755349049,2261,,,20,1275,0.25,2,20.0,2017.0
455186749,2279,0.0,1.0,9,97,0.25,0,,
455186749,2279,,,9,644,,2,35.0,2016.0
455186749,2279,,,9,644,,2,60.0,2015.0
455186749,2279,,,9,1426,0.25,2,40.0,2017.0
678103328,2261,,,9,1204,,2,2.0,2016.0
678103328,2261,,,9,1204,,2,2.0,2015.0
390157377,2313,,1.0,9,37,0.25,1,,
390157377,2313,,,9,560,,2,2.0,2016.0
390157377,2315,,,9,560,,2,10.0,2015.0
390157377,2315,,,9,1426,0.25,2,1.0,2017.0
931657521,2262,0.0,2.0,22,14,0.25,0,,
931657521,2262,,,22,1426,0.25,2,5.0,2017.0
1197981808,2259,0.0,2.0,20,247,0.25,0,,
1197981808,2259,,,20,1013,,2,2.0,2016.0
1197981808,2259,,,20,1013,,2,5.0,2015.0
1197981808,2259,,,20,1426,0.25,2,1.0,2017.0
880417693,2259,,,20,1248,,2,5.0,2016.0
880417693,2259,,,20,1248,,2,5.0,2015.0
880417693,2259,,,20,1248,0.25,2,2.0,2017.0
888191670,2260,0.0,2.0,20,438,0.25,0,2.0,
888191670,2260,,,9,1271,,2,2.0,2016.0
888191670,2260,,,20,1275,,2,2.0,2015.0
42325456,2261,,2.0,20,428,0.25,1,,
210086829,2259,0.0,2.0,20,251,0.25,0,,
210086829,2259,,,9,915,,2,9.0,2016.0
210086829,2259,,,9,915,,2,5.0,2015.0
210086829,2259,,,9,1426,0.25,2,16.0,2017.0
6911655,2259,0.0,2.0,9,384,0.25,0,,
6911655,2259,,,9,1159,,2,4.0,2016.0
6911655,2259,,,9,1159,,2,10.0,2015.0
6911655,2259,,,9,1426,0.25,2,4.0,2017.0
1030452136,2275,0.0,2.0,9,258,0.25,0,,
1030452136,2275,,,9,998,,2,4.0,2016.0
1030452136,2275,,,9,998,,2,3.0,2015.0
1030452136,2275,,,9,1426,0.25,2,5.0,2017.0
449650767,2260,,2.0,9,258,0.25,1,4.0,
449650767,2260,,,9,971,,2,4.0,2016.0
449650767,2260,,,9,1426,0.25,2,1.0,2017.0
238514397,2260,0.0,2.0,20,431,0.25,0,8.0,
238514397,2260,,,9,1264,,2,10.0,2016.0
238514397,2260,,,9,1264,,2,10.0,2015.0
238514397,2260,,,9,1264,0.25,2,10.0,2017.0
1202110732,2310,0.0,2.0,20,258,0.25,1,5.0,
349529306,2258,0.0,2.0,9,418,0.25,0,2.0,
349529306,2258,,,9,1245,,2,4.0,2016.0
349529306,2268,,,9,1245,,2,4.0,2015.0
349529306,2268,,,9,1245,0.25,2,5.0,2017.0
335859675,2260,0.0,1.0,9,100,0.25,0,,
335859675,2260,,,9,648,,2,3.0,2016.0
335859675,2260,,,9,648,,2,15.0,2015.0
335859675,2260,,,9,1426,0.25,2,3.0,2017.0
544924259,2298,0.0,1.0,39,200,0.25,0,761.0,
544924259,2298,,,14,816,,2,845.0,2016.0
544924259,2301,,,12,816,,2,845.0,2015.0
544924259,2301,,,14,816,0.25,2,681.0,2017.0
317716090,2261,0.0,2.0,9,258,0.25,1,,
317716090,2261,,,9,993,,2,6.0,2015.0
431806325,2260,0.0,2.0,9,258,0.25,0,,
431806325,2260,,,9,1017,,2,7.0,2016.0
494689302,2264,,2.0,20,0,0.25,1,,
494689302,2264,,,9,1426,0.25,2,1.0,2017.0
846968387,2260,0.0,2.0,9,258,0.25,0,,
461240842,2284,,,20,1021,,2,2.0,2016.0
461240842,2284,,,20,1426,0.25,2,1.0,2017.0
141147033,2300,0.0,2.0,9,405,0.25,0,10.0,
141147033,2300,,,9,1203,,2,10.0,2016.0
141147033,2300,,,9,1203,,2,10.0,2015.0
141147033,2300,,,9,1203,0.25,2,2.0,2017.0
950913652,2271,,,20,1021,,2,5.0,2016.0
950913652,2271,,,20,1426,0.25,2,5.0,2017.0
647305276,2260,0.0,2.0,20,258,0.25,0,,
647305276,2260,,,9,1009,,2,5.0,2016.0
647305276,2260,,,20,1009,,2,6.0,2015.0
647305276,2260,,,9,1426,0.25,2,5.0,2017.0
160012594,2259,0.0,2.0,9,258,0.25,0,,
160012594,2259,,,9,1017,,2,2.0,2016.0
160012594,2259,,,9,1017,,2,3.0,2015.0
160012594,2259,,,9,1426,0.25,2,6.0,2017.0
774235200,2262,0.0,1.0,20,181,0.25,0,78.0,
774235200,2262,,,20,775,,2,5.0,2016.0
774235200,2262,,,20,775,,2,5.0,2015.0
774235200,2262,,,20,775,0.25,2,4.0,2017.0
457690583,2263,,1.0,9,133,0.25,1,,
457690583,2263,,,9,704,,2,42.0,2016.0
457690583,2263,,,9,704,,2,10.0,2015.0
457690583,2263,,,9,1426,0.25,2,24.0,2017.0
779757329,2271,,,9,1254,,2,5.0,2016.0
779757329,2271,,,9,1426,0.25,2,6.0,2017.0
1179526968,2286,,,9,1426,0.25,2,20.0,2017.0
133560153,2260,0.0,2.0,9,431,0.25,0,1.0,
133560153,2260,,,9,1264,,2,10.0,2016.0
133560153,2260,,,9,1264,,2,6.0,2015.0
133560153,2260,,,20,1264,0.25,2,140.0,2017.0
884473695,2305,0.0,2.0,1,460,0.25,0,220.0,
884473695,2305,,,1,1344,,2,5.0,2016.0
884473695,2305,,,1,1344,,2,5.0,2015.0
884473695,2305,,,1,1344,0.25,2,18.0,2017.0
212411658,2271,,,20,1021,,2,5.0,2016.0
212411658,2271,,,20,1426,0.25,2,5.0,2017.0
367414382,2320,0.0,2.0,9,252,0.25,0,11.0,
367414382,2266,,,9,915,,2,7.0,2016.0
367414382,2321,,,9,915,,2,2.0,2015.0
367414382,2321,,,9,915,0.25,2,4.0,2017.0
852987801,2320,0.0,2.0,9,252,0.25,0,2.0,
852987801,2266,,,9,915,,2,3.0,2016.0
852987801,2321,,,9,915,,2,3.0,2015.0
852987801,2321,,,9,915,0.25,2,10.0,2017.0
870728949,2265,,,9,1426,0.25,2,1.0,2017.0
957284648,2306,0.0,2.0,9,459,0.25,0,19.0,
957284648,2306,,,9,1343,,2,5.0,2016.0
957284648,2306,,,9,1343,,2,8.0,2015.0
957284648,2306,,,9,1343,0.25,2,8.0,2017.0
167401125,2275,0.0,2.0,20,306,0.25,0,,
167401125,2275,,,20,1051,,2,10.0,2016.0
167401125,2275,,,20,1051,,2,15.0,2015.0
981891377,2260,,,20,972,,2,3.0,2016.0
981891377,2260,,,20,972,,2,5.0,2015.0
981891377,2260,,,20,1426,0.25,2,3.0,2017.0
853849533,2295,,,9,594,,2,3.0,2016.0
415296531,2261,0.0,1.0,9,194,0.25,0,,
415296531,2261,,,9,802,,2,5.0,2016.0
415296531,2261,,,9,802,,2,8.0,2015.0
415296531,2261,,,9,1426,0.25,2,1.0,2017.0
1118644049,2277,,,22,538,,2,8.0,2016.0
1118644049,2277,,,22,538,,2,8.0,2015.0
1118644049,2277,,,22,1426,0.25,2,3.0,2017.0
308047623,2276,,2.0,9,239,0.25,1,,
308047623,2276,,,9,897,,2,5.0,2016.0
308047623,2276,,,9,897,,2,48.0,2015.0
308047623,2276,,,9,897,0.25,2,5.0,2017.0
1225572865,2260,,2.0,20,344,0.25,1,,
1225572865,2260,,,9,1103,,2,3.0,2016.0
1225572865,2260,,,20,1112,,2,8.0,2015.0
1225572865,2260,,,9,1426,0.25,2,3.0,2017.0
639102977,2289,,2.0,20,239,0.25,1,,
639102977,2289,,,9,897,,2,135.0,2016.0
639102977,2289,,,20,897,,2,17.0,2015.0
639102977,2289,,,9,897,0.25,2,35.0,2017.0
29532411,2261,0.0,2.0,9,410,0.25,0,,
29532411,2261,,,9,1237,,2,2.0,2016.0
29532411,2261,,,9,1237,,2,5.0,2015.0
29532411,2261,,,9,1426,0.25,2,1.0,2017.0
517014330,2291,,2.0,22,0,0.25,1,,
44606702,2261,,,20,1252,,2,1.0,2016.0
44606702,2261,,,20,1252,,2,3.0,2015.0
44606702,2261,,,20,1426,0.25,2,1.0,2017.0
1206170749,2260,,,20,976,,2,4.0,2016.0
1206170749,2260,,,20,976,,2,3.0,2015.0
1206170749,2260,,,20,1426,0.25,2,2.0,2017.0
440380508,2285,0.0,1.0,9,33,0.25,0,,
440380508,2285,,,9,553,,2,2.0,2016.0
440380508,2285,,,9,553,,2,6.0,2015.0
440380508,2285,,,9,1426,0.25,2,2.0,2017.0
561207729,2320,0.0,1.0,2,227,0.25,0,12.0,
561207729,2266,,,2,852,,2,226.0,2016.0
561207729,2321,,,2,852,,2,226.0,2015.0
561207729,2321,,,2,852,0.25,2,10.0,2017.0
286748660,2261,,,9,966,,2,10.0,2016.0
286748660,2268,,,9,966,,2,3.0,2015.0
286748660,2268,,,9,1426,0.25,2,6.0,2017.0
257522599,2283,0.0,2.0,9,306,0.25,0,,
257522599,2283,,,9,1021,,2,50.0,2016.0
257522599,2283,,,9,1021,,2,30.0,2015.0
257522599,2283,,,9,1426,0.25,2,50.0,2017.0
569827537,2297,0.0,2.0,9,409,0.25,0,3.0,
569827537,2297,,,9,1245,,2,32.0,2016.0
569827537,2297,,,9,1245,,2,32.0,2015.0
569827537,2297,,,9,1245,0.25,2,1.0,2017.0
34812276,2284,,,20,520,,2,2.0,2016.0
479778609,2316,0.0,2.0,20,258,0.25,0,,
479778609,2316,,,20,1017,,2,6.0,2016.0
479778609,2316,,,20,1017,,2,6.0,2015.0
479778609,2316,,,20,1426,0.25,2,1.0,2017.0
972782623,2266,0.0,2.0,9,306,0.25,1,,
831925143,2276,,2.0,9,306,0.25,1,,
831925143,2276,,,9,1072,,2,2.0,2016.0
831925143,2276,,,9,1072,,2,5.0,2015.0
831925143,2276,,,9,1426,0.25,2,2.0,2017.0
1183090320,2260,0.0,2.0,9,381,0.25,0,4.0,
1183090320,2260,,,9,1149,,2,3.0,2016.0
1183090320,2260,,,9,1149,,2,3.0,2015.0
1183090320,2260,,,9,1149,0.25,2,6.0,2017.0
250409549,2259,0.0,2.0,9,306,0.25,0,,
250409549,2259,,,9,1048,,2,10.0,2016.0
250409549,2259,,,9,1048,,2,60.0,2015.0
250409549,2259,,,20,1426,0.25,2,3.0,2017.0
964094420,2281,,,9,999,,2,20.0,2016.0
964094420,2281,,,9,1426,0.25,2,20.0,2017.0
413623565,2280,0.0,2.0,9,306,0.25,0,,
413623565,2280,,,9,1048,,2,4.0,2016.0
413623565,2280,,,9,1048,,2,5.0,2015.0
738395628,2316,0.0,2.0,20,258,0.25,0,,
548739766,2261,0.0,1.0,9,223,0.25,0,,
